word,pron,freq
~~~rants,~~R@,6.79
~~~ras,~~~ras,72.72
~~~rat,~~~Ra,1.28
~~~raud,~~~Ro,1.0499999999999998
~~~rax,~~Raks,3.62
~~~re,~~~re,14.979999999999997
~~~reau,~~Ro,15.04
~~~reaux,~~Ro,11.680000000000001
~~~rect,~~REkt,14.32
~~~rects,~~REkt,1.39
~~~rel,~~~REl,1.05
~~~rent,~~R@,1.6
~~~rer,~~~rer,34.69
~~~ret,~~RE,1.16
~~~reuil,~~~R9j,5.71
~~~reuils,~~~R9j,1.51
~~~reur,~R9R,39.79
~~~reurs,~R9R,6.4
~~~reux,~R2,164.51000000000002
~~~rez,~~Re,70.11000000000001
~~~ri,~~Ri,169.95000000000005
~~~ria,~~~ria,2.66
~~~riait,~~~riait,2.0
~~~riant,~~~riant,3.91
~~~rie,~~Ri,181.9
~~~riel,~~~riel,1.08
~~~rien,~~Rj5,9.39
~~~riens,~~Rj5,5.42
~~~rient,~~Ri,1.49
~~~rier,~~~rier,1.81
~~~riers,~~~riers,1.62
~~~ries,~~~Ri,5.3
~~~rieux,~~~Rj2,4.68
~~~riez,~~~riez,18.63
~~~rif,~~Rif,45.95
~~~riff,~~Rif,2.61
~~~ril,~~~ril,2.19
~~~rin,~~~R5,1.1400000000000001
~~~rins,~~~R5,2.4899999999999998
~~~rions,~~Rj§,1.7999999999999998
~~~riot,~~Rjo,12.12
~~~riots,~~Rjo,2.28
~~~rir,~~RiR,301.77
~~~ris,~~Ri,45.93000000000001
~~~rit,~~Ri,15.879999999999999
~~~ro,~~Ro,7.16
~~~rom,~~~rom,6.5
~~~ron,~~R§,9.719999999999999
~~~rons,~~R§,28.53
~~~ront,~~R§,23.35
~~~rot,~~~Ro,2.4699999999999998
~~~rou,~~Ru,5.57
~~~rous,~~Ru,1.96
~~~ru,~~Ry,17.68
~~~rur,~~RyR,11.74
~~~rus,~~~rus,2.88
~~~rut,~~~rut,7.27
~~~ry,~~Ri,4.67
~~~ré,~~Re,39.669999999999995
~~~rée,~~~Re,100.83
~~~rées,~~~Re,9.889999999999999
~~~réo,~~~Reo,2.47
~~~rés,~~Re,7.420000000000001
~~~sa,~~sa,83.30000000000003
~~~sai,~~se,4.93
~~~saient,~~~saient,21.060000000000002
~~~sain,~~~s5,3.85
~~~sais,~~sE,219.79999999999998
~~~sait,~~~sait,138.93
~~~sal,~~sal,1.77
~~~san,~~~san,5.0200000000000005
~~~sant,~~~sant,34.31
~~~sants,~~s@,2.32
~~~sass,~~sas,2.05
~~~sau,~~~so,1.49
~~~se,~~~se,126.63
~~~sei,~~~sei,3.04
~~~seil,~~sEj,68.86
~~~seils,~~sEj,18.29
~~~sein,~~s5,5.32
~~~seins,~~s5,1.97
~~~sel,~~~sel,1.47
~~~sem,~~~sem,2.4
~~~sen,~~~sen,84.24000000000001
~~~sens,~~~sens,29.03
~~~sent,~~~sent,105.23
~~~sents,~~~sents,6.97
~~~ser,~~~ser,664.21
~~~sers,~~~sers,11.25
~~~sert,~~sER,11.92
~~~serts,~~sER,1.79
~~~set,~~~set,2.94
~~~sets,~~~sets,1.56
~~~seur,~~s9R,11.479999999999999
~~~seurs,~~s9R,6.53
~~~seux,~~~seux,2.31
~~~sez,~~se,236.00999999999996
~~~sha,~~Sa,2.23
~~~shal,~~~Sal,2.74
~~~shé,~~~Se,1.65
~~~si,~si,1623.75
~~~sie,~~si,3.82
~~~sier,~~sje,57.53
~~~siers,~~sje,22.020000000000003
~~~sies,~~~sies,1.51
~~~sieur,~~~sieur,583.45
~~~sieurs,~~~sieurs,155.66
~~~siez,~~sje,24.41
~~~sif,~~sif,6.09
~~~sil,~~~sil,9.699999999999998
~~~sin,~~~sin,43.190000000000005
~~~sins,~~~sins,30.47
~~~sio,~~~sio,1.14
~~~sion,~~sj§,150.33
~~~sions,~~sj§,21.09
~~~sir,~~~sir,9.4
~~~sirs,~~~sirs,2.68
~~~sis,~~~sis,11.799999999999999
~~~sit,~~~sit,2.39
~~~so,~~so,11.959999999999997
~~~soir,~~~soir,161.21
~~~som,~~~som,5.529999999999999
~~~son,~~~son,1023.3
~~~sons,~~~sons,147.80999999999997
~~~sor,~~~sor,44.86
~~~sors,~~~sors,5.07
~~~sort,~~sOR,8.21
~~~sorts,~~sOR,1.57
~~~sou,~~su,6.87
~~~sous,~~su,30.4
~~~sout,~~su,1.03
~~~ster,~~~ster,2.18
~~~sti,~~~sti,2.4199999999999995
~~~su,~~sy,46.599999999999994
~~~sua,~~~s8a,17.73
~~~sue,~~~sue,2.08
~~~suel,~~s8El,2.0300000000000002
~~~sul,~~syl,18.09
~~~sus,~~sy,173.31
~~~sé,~~se,780.1199999999997
~~~sée,~~se,102.08000000000001
~~~sées,~~se,49.96999999999999
~~~sés,~~se,38.690000000000005
~~~ta,~~~ta,93.29
~~~tac,~~tak,30.27
~~~tact,~~takt,59.58
~~~tacts,~~takt,10.27
~~~tai,~~te,5.57
~~~taient,~~~tE,10.68
~~~tail,~~~taj,7.97
~~~tain,~~~t5,67.38000000000001
~~~tains,~~~t5,101.94999999999999
~~~tais,~~tE,53.14
~~~tait,~~~tE,68.38000000000001
~~~tal,~~~tal,48.85000000000001
~~~tan,~~~t@,2.6799999999999997
~~~tant,~~t@,212.75
~~~tants,~~t@,9.25
~~~tar,~~~taR,4.7299999999999995
~~~tard,~~~taR,4.28
~~~tas,~~~tas,1.4100000000000001
~~~tau,~~~to,7.199999999999999
~~~taud,~~~to,9.14
~~~taux,~~to,3.71
~~~te,~~~te,171.04000000000005
~~~teau,~~to,127.92
~~~teaux,~~to,14.13
~~~tel,~~~tEl,20.139999999999997
~~~tels,~~~tEl,6.349999999999999
~~~ten,~~t@,9.500000000000002
~~~tend,~~~t@,11.44
~~~tent,~~t@,121.69
~~~tents,~~t@,12.24
~~~ter,~~~ter,491.46000000000004
~~~tern,~~~tern,5.19
~~~terns,~~~terns,1.16
~~~ters,~~~ters,2.02
~~~tes,~~~t,5.17
~~~teuil,~~t9j,17.16
~~~teuils,~~t9j,2.1
~~~teur,~~~t9R,308.34
~~~teurs,~~~t9R,32.3
~~~teux,~t2,7.17
~~~tex,~~~tex,14.919999999999998
~~~tez,~~~te,295.73
~~~ti,~~~ti,515.2899999999995
~~~tial,~~~tial,9.370000000000001
~~~tiau,~~~tjo,1.36
~~~tiaux,~~~tiaux,2.8600000000000003
~~~tie,~~~ti,330.83000000000004
~~~tiel,~~~tiel,1.38
~~~tien,~~tj5,18.220000000000002
~~~tiens,~~tj5,4.33
~~~tient,~~tj5,18.37
~~~tier,~~tje,11.13
~~~tiers,~~~tiers,4.18
~~~ties,~~~ti,26.680000000000003
~~~tiez,~~~tje,16.49
~~~tif,~~~tif,5.17
~~~til,~~~til,142.35
~~~tils,~~ti,16.35
~~~tin,~~~t5,100.13000000000001
~~~tinct,~~t5,14.27
~~~tincts,~~~tincts,2.69
~~~ting,~~~ting,4.97
~~~tins,~~~t5,11.59
~~~tio,~~~tio,1.08
~~~tion,~~~tion,51.410000000000004
~~~tions,~~~tions,18.330000000000002
~~~tir,~~~tiR,678.88
~~~tis,~~~ti,70.89
~~~tit,~~~ti,6.48
~~~tié,~~~tje,115.84
~~~tiés,~~~tje,4.82
~~~to,~~to,130.56
~~~toc,~~~tOk,1.28
~~~toie,~~twa,12.42
~~~toies,~~twa,1.42
~~~toir,~~~twaR,4.83
~~~ton,~~~t§,55.47
~~~tons,~~~t§,95.78
~~~tor,~~~tOR,2.48
~~~tos,~~~tos,3.94
~~~tou,~~tu,5.92
~~~tour,~~tuR,3.88
~~~tours,~~tuR,4.7
~~~tout,~~~tu,291.14000000000004
~~~toya,~~~toya,7.48
~~~toï,~~~toi,1.11
~~~tra,~~tRa,53.35
~~~trac,~~tRak,1.64
~~~trai,~~~trai,16.64
~~~traint,~~tR5,3.8899999999999997
~~~trais,~~~trais,14.84
~~~trait,~~~tRE,29.259999999999998
~~~traits,~~~tRE,3.67
~~~tral,~~tRal,17.87
~~~trant,~~tR@,11.67
~~~tras,~~tRa,5.51
~~~trat,~~tRa,45.7
~~~trats,~~tRa,7.53
~~~tre,~~~tre,41.57
~~~trer,~~tRe,305.82
~~~trez,~~tRe,60.879999999999995
~~~tri,~~tRi,12.96
~~~trict,~~~trict,5.85
~~~triè,~~~tRiè,15.75
~~~trol,~~tRol,1.27
~~~trons,~~tR§,25.13
~~~tront,~~tR§,3.77
~~~trot,~~~tRo,2.8
~~~truit,~~tR8i,4.33
~~~truits,~~tR8i,1.1400000000000001
~~~tré,~~tRe,80.44999999999999
~~~trée,~~tRe,33.46999999999999
~~~trées,~~tRe,3.0300000000000002
~~~trés,~~tRe,12.38
~~~trô,~~tRo,35.11000000000001
~~~tu,~~ty,88.75000000000001
~~~tue,~~ty,27.9
~~~tuel,~~~t8El,1.46
~~~tues,~~ty,5.050000000000001
~~~tueux,~~~t82,3.43
~~~tuit,~~~t8i,12.700000000000001
~~~tuits,~~~t8i,3.94
~~~tuor,~~~t8OR,1.04
~~~tur,~~~tyR,13.559999999999999
~~~tus,~~ty,18.35
~~~ty,~~~ti,1.17
~~~tyr,~~~tiR,4.44
~~~tyrs,~~~tiR,1.9200000000000002
~~~té,~~~te,231.45999999999998
~~~tée,~~~te,48.94
~~~tées,~~~te,5.34
~~~téi,~~~tei,3.71
~~~tés,~~~te,31.6
~~~tôt,~~~to,210.4
~~~va,~~va,11.949999999999998
~~~vaient,~~vE,15.78
~~~vail,~~~vaj,367.43
~~~vain,~~v5,20.18
~~~vais,~~vE,272.55
~~~vait,~~vE,108.93999999999998
~~~val,~~val,85.42
~~~vant,~~~v@,43.17
~~~vants,~~~v@,5.36
~~~vaux,~~vo,43.7
~~~ve,~~~ve,205.05999999999997
~~~veau,~~vo,279.99
~~~veaux,~~vo,45.93
~~~veil,~~~vEj,3.77
~~~vel,~~vEl,30.59
~~~vent,~~v@,151.66
~~~ver,~~~ver,103.85
~~~vers,~~~vER,111.72
~~~vert,~~vER,22.830000000000002
~~~verts,~~vER,6.459999999999999
~~~ves,~~~ves,3.3699999999999997
~~~vet,~~vE,3.28
~~~vets,~~~vE,1.27
~~~veu,~~v2,5.11
~~~veur,~~~v9R,12.330000000000002
~~~veurs,~~~v9R,3.4000000000000004
~~~veux,~~v2,116.16
~~~vez,~~ve,366.15
~~~vi,~~~vi,145.22999999999996
~~~vie,~~~vi,24.27
~~~viens,~~vj5,199.26000000000002
~~~vient,~~vj5,31.810000000000002
~~~vier,~~vje,8.9
~~~viers,~~~vje,2.4
~~~vies,~~~vi,2.02
~~~viez,~~vje,18.03
~~~vint,~~~v5,1.28
~~~vions,~~vj§,7.04
~~~vir,~~~viR,74.85
~~~vis,~~~vi,10.08
~~~vit,~~~vi,5.26
~~~vo,~~~vo,82.99000000000001
~~~voi,~~vwa,12.120000000000001
~~~voie,~~vwa,11.94
~~~voient,~~vwa,1.6300000000000001
~~~voir,~~vwaR,224.66
~~~voirs,~~vwaR,28.36
~~~vois,~~~vwa,2.12
~~~voit,~~~vwa,3.05
~~~vol,~~~vOl,1.31
~~~vons,~~v§,83.57000000000001
~~~vra,~~~vRa,5.289999999999999
~~~vrai,~~~vRE,4.21
~~~vrais,~~~vRE,1.77
~~~vrait,~~vRE,1.36
~~~vrant,~~vR@,1.03
~~~vre,~~~vre,7.04
~~~vreuil,~~vR9j,1.32
~~~vrez,~~vRe,8.66
~~~vri,~~vRi,3.5
~~~vrir,~~vRiR,23.03
~~~vrons,~~~vR§,3.8
~~~vront,~~~vR§,2.46
~~~vrot,~~~vRo,2.16
~~~vu,~~~vy,55.55
~~~vue,~~~vy,4.35
~~~vé,~~~ve,96.51
~~~vée,~~~ve,44.339999999999996
~~~vées,~~~ve,8.42
~~~vés,~~~ve,13.569999999999999
~~~za,~~~za,19.1
~~~zas,~~~za,4.49
~~~ze,~~~ze,2.11
~~~çait,~~~sE,2.08
~~~çant,~~~s@,4.15
~~~çois,~~~swa,1.5
~~~çon,~~~s§,189.96
~~~çons,~~~s§,70.03
~~~çu,~~sy,9.399999999999999
~~~çue,~~sy,2.67
~~~çus,~~sy,1.17
~~ac,~~ak,33.67000000000001
~~ache,~~aS°,3.26
~~ap,~~ap,1.8500000000000003
~~aper,~~apER,3.15
~~ba,~~ba,13.900000000000002
~~bab,~~bab,1.1
~~bac,~~bac,15.7
~~bain,~~b5,3.2800000000000002
~~bains,~~b5,2.45
~~bais,~~bais,2.2
~~bal,~~bal,13.75
~~ban,~~b@,7.21
~~bans,~~b@,2.17
~~bar,~baR,17.78
~~bard,~~baR,1.8599999999999999
~~bas,~~ba,10.37
~~bat,~~ba,13.719999999999995
~~bats,~~ba,4.51
~~bau,~bo,11.909999999999997
~~baye,~~baj,3.02
~~bayes,~~baj,1.25
~~be,~~be,11.899999999999997
~~bel,~~bel,4.67
~~ber,~~bER,84.07
~~bert,~~bER,1.44
~~bet,~~bE,1.09
~~beur,~~b9R,3.71
~~bi,~bi,133.96999999999994
~~bia,~~bja,2.02
~~bie,~~bi,1.4700000000000002
~~bier,~~bje,5.88
~~bies,~~bi,1.44
~~bil,~~bil,47.75000000000001
~~bir,~~biR,10.64
~~bis,~~bi,5.92
~~bit,~~bit,8.34
~~bits,~~bits,19.29
~~bleau,~~blo,37.8
~~bleaux,~~blo,12.31
~~bler,~~ble,1.08
~~bli,~~bli,12.369999999999996
~~blic,~~blik,64.62
~~blics,~~blik,5.09
~~blie,~~blie,153.98
~~blient,~~blient,3.94
~~blies,~~blies,16.24
~~blo,~~blo,2.27
~~blot,~blo,1.77
~~bo,~~bo,39.629999999999995
~~bon,~~bon,3.0999999999999996
~~bor,~~bOR,13.609999999999998
~~bord,~~bOR,4.66
~~bos,~~bo,3.0600000000000005
~~bot,~~bo,20.54
~~bots,~~bo,11.24
~~bou,~~bu,11.989999999999995
~~bouin,~~bw5,1.41
~~bour,~~buR,1.3399999999999999
~~bours,~~buR,3.81
~~bout,~~bu,91.81
~~bra,~~bRa,6.02
~~brai,~~bRe,5.02
~~bran,~~bR@,1.5399999999999998
~~bras,~bRa,70.02
~~bre,~~bre,6.919999999999999
~~brer,~~bRe,2.18
~~breu,~bR2,2.9
~~bri,~~bRi,24.010000000000005
~~bris,~~bRi,4.96
~~bu,~~by,23.629999999999995
~~bum,~~bum,9.36
~~bus,~~bus,1.43
~~but,~~by,111.34
~~buts,~~by,5.1499999999999995
~~by,~~~bi,13.19
~~bâ,~~ba,1.9200000000000002
~~bé,~~be,243.63999999999996
~~bés,~~be,17.81
~~bê,~bE,11.95
~~ca,~~ca,111.5300000000001
~~cains,~~k5,2.25
~~cais,~~cais,6.82
~~cal,~~kal,13.95
~~cam,~~cam,1.9
~~car,~~kaR,9.829999999999997
~~card,~~kaR,1.3599999999999999
~~cars,~~kaR,1.07
~~cas,~~ka,2.2499999999999996
~~caux,~~ko,5.39
~~caï,~~caï,5.57
~~ce,~~ce,87.93999999999997
~~ceau,~~so,2.89
~~cel,~~cel,47.35
~~cem,~~sEm,22.03
~~cen,~~cen,53.11
~~cens,~~cens,2.44
~~cent,~~s@,19.61
~~cents,~~s@,4.83
~~cep,~~sEp,147.89000000000001
~~ceps,~~sEps,1.62
~~cer,~~cer,10.24
~~ces,~~se,9.15
~~cets,~~cets,3.57
~~ceur,~~s9R,1.77
~~cha,~~Sa,9.549999999999999
~~chaient,~~SE,1.4800000000000004
~~chais,~~chais,6.649999999999999
~~chait,~~SE,11.549999999999999
~~chan,~S@,66.01000000000002
~~chant,~~S@,56.669999999999995
~~chants,~~S@,13.879999999999999
~~chap,~~chap,1.1700000000000002
~~char,~~SaR,10.699999999999996
~~chard,~~SaR,3.4999999999999996
~~chat,~~chat,1.75
~~chauf,~~Sof,1.53
~~chaî,~~chaî,5.79
~~che,~~che,62.25000000000003
~~cher,~~cher,155.75
~~chers,~~chers,9.430000000000001
~~ches,~~ches,3.85
~~chet,~~SE,12.76
~~chets,~~SE,16.89
~~cheur,~~S9R,10.280000000000001
~~cheurs,~~S9R,9.79
~~cheux,~~S2,2.36
~~chez,~~Se,94.91000000000001
~~chi,~~Si,25.819999999999997
~~chier,~~Sje,5.42
~~chiers,~~chiers,5.69
~~chiez,~~Sje,10.540000000000001
~~chif,~~Sif,1.01
~~chin,~~S5,12.34
~~chins,~~S5,2.26
~~chions,~~Sj§,1.27
~~chis,~~Si,6.24
~~cho,~~~So,3.69
~~chois,~Swa,1.3
~~chon,~~S§,25.670000000000005
~~chons,~~S§,28.23
~~chos,~~~So,1.26
~~chot,~~So,3.3
~~chu,~~Sy,19.700000000000003
~~chue,~~Sy,6.67
~~chues,~~Sy,1.22
~~chus,~~Sy,3.98
~~ché,~~Se,130.13
~~chéan,~~Se@,1.67
~~chée,~~Se,30.870000000000005
~~chées,~~Se,6.129999999999999
~~chés,~~Se,27.599999999999998
~~ci,~~si,543.69
~~cial,~~sjal,10.82
~~ciaux,~~sjo,5.15
~~cien,~sj5,40.22
~~ciens,~sj5,27.03
~~cieux,~~sj2,5.800000000000001
~~cif,~~sif,1.31
~~cit,~~cit,7.12
~~cits,~~cits,2.77
~~cié,~~sje,75.91
~~ckel,~~kEl,4.3999999999999995
~~cker,~~k9R,1.25
~~cket,~~cket,13.78
~~ckets,~~ckets,10.82
~~ckey,~kE,6.38
~~cla,~~kla,37.93
~~clen,~~clen,5.45
~~cler,~~kle,1.3900000000000001
~~cli,~kli,2.9
~~clin,~~kl5,1.73
~~clos,~klo,2.95
~~clu,~~kly,7.15
~~clue,~~kly,1.34
~~clus,~kly,2.75
~~clut,~~kly,2.02
~~clé,~~kle,1.88
~~cléai,~~kleE,12.35
~~clée,~~kle,6.99
~~co,~~ko,37.14999999999999
~~coif,~~kwa,1.0500000000000003
~~coin,~~kw5,1.5299999999999998
~~coins,~~kw5,1.44
~~col,~~col,15.16
~~com,~k§,28.500000000000004
~~comp,~~k§,1.24
~~con,~~k§,142.63000000000002
~~cond,~~cond,26.21
~~coo,~~coo,3.3400000000000003
~~cool,~~cool,40.29
~~cor,~kOR,34.86
~~cord,~kOR,761.77
~~cors,~~kOR,2.38
~~cos,~~ko,3.0300000000000002
~~cot,~~ko,2.25
~~cou,~~ku,123.61999999999999
~~coue,~~ku,4.839999999999999
~~couer,~~kwe,4.5
~~cours,~~kuR,77.24
~~court,~kuR,1.1400000000000001
~~coué,~~coué,3.96
~~couée,~~kwe,1.49
~~cra,~~kRa,2.7900000000000005
~~cre,~~cre,5.68
~~cret,~~kRE,116.69
~~crets,~~kRE,35.32
~~cri,~~kRi,29.300000000000004
~~cris,~~kRi,2.5
~~crit,~~kRi,8.299999999999999
~~criè,~~criè,1.82
~~cro,~kRo,37.41000000000001
~~croc,~~kRo,6.77
~~crocs,~~kRo,2.5
~~cros,~~kRo,3.8899999999999997
~~crou,~kRu,2.38
~~croît,~~kRwa,1.12
~~cru,~~kRy,7.009999999999999
~~crue,~~kRy,1.89
~~crues,~~kRy,2.95
~~crus,~~crus,1.87
~~cré,~~kRe,65.63000000000001
~~crée,~~kRe,28.59
~~crées,~~kRe,3.4699999999999998
~~crés,~~kRe,6.450000000000001
~~cu,~ky,331.76000000000005
~~cue,~~ky,3.45
~~cueil,~k9j,13.83
~~cul,~~cul,12.32
~~cum,~~cum,1.2
~~cun,~k1,247.38
~~cuns,~k1,1.22
~~cur,~~kyR,3.09
~~cus,~~ky,1.85
~~cut,~~ky,1.43
~~cuz,~~ky,3.46
~~cy,~~si,1.2300000000000002
~~cès,~~sE,51.81
~~cé,~~se,33.18
~~cée,~~se,42.089999999999996
~~céen,~~se5,1.09
~~da,~~da,28.379999999999995
~~dac,~~dak,6.14
~~dai,~~de,1.2599999999999998
~~daient,~dE,1.04
~~dail,~~daj,1.9100000000000001
~~dais,~dE,3.18
~~dait,~dE,3.47
~~dans,~~dans,80.28
~~dant,~~dant,1.7
~~dar,~~daR,8.05
~~dars,~~daR,2.31
~~das,~~das,2.8700000000000006
~~de,~~de,52.03
~~deau,~~do,112.12
~~deaux,~~do,36.29
~~dem,~dEm,1.9000000000000001
~~dent,~~d@,4.47
~~dents,~~d@,1.18
~~der,~~der,362.77
~~des,~~des,3.96
~~det,~~dE,7.2299999999999995
~~dets,~~dE,3.05
~~deur,~~d9R,13.120000000000001
~~deurs,~~d9R,2.21
~~deux,~d2,1.93
~~dex,~dEks,2.18
~~dez,~de,64.36
~~di,~~di,92.71000000000006
~~dia,~~dja,16.82
~~dias,~~dja,9.46
~~dic,~dik,4.74
~~dics,~dik,1.03
~~die,~~di,1.8900000000000001
~~dien,~dj5,9.879999999999999
~~diens,~dj5,7.81
~~dier,~~dje,1.9
~~dieu,~~dj2,1.11
~~dieux,~~dj2,2.19
~~diez,~dje,2.21
~~din,~~d5,3.9699999999999998
~~dio,~~djo,71.31
~~dios,~~djo,6.92
~~dis,~~dis,12.05
~~dium,~~djOm,9.129999999999999
~~dié,~~dje,5.409999999999999
~~diée,~~dje,1.2000000000000002
~~do,~~do,16.98
~~docs,~~dOk,1.29
~~dom,~~dom,3.73
~~don,~~don,25.680000000000007
~~dons,~~d§,3.44
~~dor,~dOR,46.27
~~dors,~dOR,6.08
~~dort,~dOR,5.67
~~dos,~do,1.91
~~dou,~~du,7.4700000000000015
~~dran,~~dR@,1.42
~~dres,~~dres,2.7399999999999993
~~droit,~dRwa,196.75
~~droits,~dRwa,21.48
~~du,~dy,9.409999999999998
~~duc,~~dyk,10.05
~~dui,~~d8i,9.66
~~duis,~~d8i,3.59
~~duit,~~duit,18.720000000000002
~~duits,~~d8i,2.46
~~dul,~dyl,1.89
~~dur,~dyR,3.29
~~dus,~~dus,9.66
~~dy,~~~di,13.47
~~dé,~~de,67.79000000000003
~~dée,~de,8.65
~~dées,~~de,1.29
~~dés,~~de,9.47
~~el,~~El,26.74
~~els,~~El,3.83
~~es,~~es,1.12
~~fa,~fa,42.52000000000002
~~fai,~~fai,5.3
~~fais,~~fE,10.84
~~fait,~~fE,14.750000000000002
~~faits,~~fE,2.4899999999999998
~~fan,~~fan,2.76
~~fant,~f@,292.24
~~fants,~f@,448.33
~~farc,~~farc,4.87
~~fard,~~faR,6.06
~~faut,~~fo,11.24
~~fauts,~~fo,7.12
~~fe,~~fe,6.510000000000001
~~fec,~fEk,57.06000000000001
~~fect,~fEkt,2.29
~~fen,~~fen,26.960000000000008
~~fend,~~f@,7.0
~~fer,~fER,141.69
~~fers,~fER,2.85
~~fert,~fER,34.01
~~ferts,~fER,1.41
~~fes,~~fes,1.7999999999999998
~~fet,~fE,99.17
~~fets,~fE,17.58
~~fi,~fi,109.72
~~fia,~~fia,11.389999999999999
~~fiant,~~fj@,3.1099999999999994
~~fie,~~fi,17.74
~~fient,~~fi,2.17
~~fier,~~fje,11.1
~~fieux,~~fj2,1.5299999999999998
~~fiez,~~fje,4.2
~~fil,~fil,5.59
~~fin,~f5,265.84999999999997
~~fions,~~fj§,1.2
~~fir,~fiR,13.709999999999997
~~fis,~~fi,2.2
~~fié,~~fje,1.41
~~fla,~fla,1.74
~~flam,~~flam,5.609999999999999
~~fler,~~fle,2.77
~~flet,~~flE,5.63
~~fleu,~~fleu,2.39
~~flexe,~~flEks,2.82
~~flexes,~~flEks,3.77
~~fli,~fli,8.81
~~fluen,~~fly@,14.99
~~flé,~~fle,119.38000000000001
~~fo,~fo,11.19
~~foi,~fwa,54.39999999999999
~~fon,~f§,24.859999999999996
~~for,~fOR,36.489999999999995
~~fort,~fOR,23.26
~~forts,~fOR,19.44
~~fos,~fo,18.78
~~fou,~~fu,5.04
~~foui,~fwi,1.51
~~fouie,~fwi,1.01
~~fraie,~fRE,7.8500000000000005
~~fraient,~fRE,1.78
~~frain,~~fR5,1.98
~~frait,~fRE,2.96
~~fran,~fR@,1.04
~~frant,~fR@,3.27
~~fraye,~fREj,1.1
~~freint,~fR5,3.33
~~freux,~fR2,28.13
~~frez,~fRe,5.5
~~fri,~fRi,6.7
~~frir,~fRiR,52.06
~~frit,~~frit,1.55
~~froi,~~fRwa,8.86
~~fron,~fR§,25.29
~~frons,~fR§,2.81
~~front,~fR§,3.11
~~fré,~fRe,1.16
~~fu,~~fy,92.90000000000002
~~fui,~f8i,16.44
~~fuie,~f8i,8.71
~~fuient,~f8i,2.74
~~fuir,~f8iR,20.81
~~fuis,~f8i,6.83
~~fuit,~~fuit,6.31
~~funt,~~f1,7.37
~~funts,~~f1,1.32
~~fus,~~fy,9.02
~~fé,~~fe,179.73
~~féi,~~fei,1.58
~~fés,~~fe,6.0
~~fût,~fy,1.36
~~ga,~~ga,186.83
~~gai,~~gai,1.71
~~gaie,~~gE,1.35
~~gal,~~gal,11.98
~~gar,~~gar,514.1700000000001
~~gard,~~gaR,52.39
~~gaud,~~go,1.81
~~ge,~~ge,43.070000000000014
~~geais,~~ZE,1.28
~~geait,~~ZE,1.73
~~geant,~~Z@,1.49
~~gen,~~gen,6.34
~~gent,~~Z@,551.9699999999999
~~geon,~~Z§,8.56
~~geons,~~Z§,7.819999999999999
~~ger,~~ger,64.37
~~gers,~~gers,2.5799999999999996
~~ges,~~ges,2.73
~~geur,~~Z9R,1.73
~~gez,~~Ze,8.24
~~gi,~~Zi,41.209999999999994
~~gie,~~Zi,29.590000000000003
~~gies,~~Zi,1.6199999999999999
~~gin,~~gin,9.41
~~gins,~Z5,1.84
~~gio,~~Zjo,1.52
~~gion,~~Zj§,29.97
~~gions,~~Zj§,5.119999999999999
~~gis,~~Zi,5.049999999999999
~~git,~~Zi,1.93
~~glais,~glE,72.03
~~gle,~~gle,23.599999999999998
~~gler,~~gle,42.34
~~gleux,~~gl2,2.73
~~glez,~~gle,3.06
~~gli,~~gli,8.950000000000001
~~glo,~~glo,5.99
~~glons,~~gl§,1.19
~~glou,~glu,4.03
~~glé,~~gle,23.46
~~glée,~~gle,3.4800000000000004
~~glées,~~gle,1.01
~~gna,~~Na,22.51000000000001
~~gnac,~~Nak,11.69
~~gnaient,~~NE,1.15
~~gnais,~~NE,2.56
~~gnait,~~NE,6.82
~~gnal,~~Nal,33.98
~~gnant,~~N@,14.249999999999998
~~gnants,~~N@,3.72
~~gnaux,~~No,5.63
~~gne,~~gne,27.649999999999995
~~gner,~~Ne,135.51
~~gnez,~~Ne,25.5
~~gni,~~Ni,74.6
~~gno,~~gno,3.0300000000000002
~~gnon,~~N§,69.52
~~gnons,~N§,15.66
~~gné,~~Ne,134.49000000000004
~~gnée,~~Ne,13.85
~~gnées,~~Ne,1.37
~~gnés,~~Ne,2.95
~~go,~~go,61.919999999999995
~~gois,~gwa,3.579999999999999
~~gom,~~gom,1.43
~~gon,~~g§,14.869999999999997
~~gons,~~g§,3.84
~~got,~~go,7.09
~~gots,~~go,7.51
~~gou,~~gu,4.62
~~gour,~guR,2.48
~~goû,~~gu,20.320000000000007
~~goût,~~gu,9.36
~~gra,~~gRa,5.469999999999998
~~grais,~gRE,3.35
~~grat,~gRa,4.84
~~grats,~gRa,1.06
~~gret,~~gret,14.65
~~grets,~~gRE,6.53
~~gri,~gRi,1.4
~~gro,~~gRo,4.71
~~gros,~~gRo,1.69
~~grou,~~gRu,1.5399999999999998
~~gré,~~gRe,8.04
~~grés,~~gRe,13.37
~~gu,~~gy,26.66
~~gue,~~gue,4.98
~~gueil,~~g9j,11.56
~~guer,~~guer,2.77
~~gueu,~g2,8.590000000000002
~~gueur,~~g9R,8.54
~~gui,~~gi,16.57
~~guier,~~gje,1.36
~~guin,~~g5,3.09
~~gus,~~gys,2.59
~~gué,~~ge,4.029999999999999
~~guë,~gy,2.75
~~gâts,~~ga,13.27
~~gè,~~ZE,1.37
~~gé,~~Ze,47.89999999999999
~~gée,~~Ze,3.8499999999999996
~~gés,~~Ze,3.5399999999999996
~~ha,~~a,2.78
~~hi,~~i,2.22
~~hib,~~ib,1.61
