,word,pron,freq,len,phlen
29867,trompeteria,tRompeteRIa,0.178571429,11,11
29868,trompetilla,tRompetILa,1.428571429,11,10
29869,trompetista,tRompetIsta,0.178571429,11,11
29870,trompicar,tRompIkaR,0.178571429,9,9
29871,trompicones,tRompIkones,0.357142857,11,11
29872,trompo,tRompo,0.714285714,6,6
29873,trona,tRona,0.178571429,5,5
29874,tronar,tRonaR,0.357142857,6,6
29875,tronca,tRonka,1.428571429,6,6
29876,troncal,tRonkal,0.357142857,7,7
29877,tronchada,tRonJada,0.357142857,9,8
29878,tronchado,tRonJado,0.357142857,9,8
29879,tronchante,tRonJante,0.178571429,10,9
29880,tronchar,tRonJaR,0.535714286,8,7
29881,tronco,tRonko,13.57142857,6,6
29882,tronera,tRoneRa,0.714285714,7,7
29883,trono,tRono,10.17857143,5,5
29884,tronio,tRonIo,0.357142857,6,6
29885,tropa,tRopa,14.82142857,5,5
29886,tropel,tRopel,4.464285714,6,6
29887,tropelia,tRopelIa,0.892857143,8,8
29888,tropezar,tRopeTaR,5.178571429,8,8
29889,tropezona,tRopeTona,0.178571429,9,9
29890,tropezon,tRopeTon,1.25,8,8
29891,tropical,tRopIkal,5.535714286,8,8
29892,tropiezo,tRopjeTo,2.142857143,8,8
29893,tropilla,tRopILa,1.607142857,8,7
29894,tropo,tRopo,0.357142857,5,5
29895,troposfera,tRoposfeRa,0.535714286,10,10
29896,troquelado,tRokelado,0.357142857,10,9
29897,trotacalles,tRotakaLes,0.178571429,11,10
29898,trotamundos,tRotamUndos,0.178571429,11,11
29899,trotar,tRotaR,1.071428571,6,6
29900,trote,tRote,2.5,5,5
29901,trovador,tRobadoR,0.178571429,8,8
29902,trovadoresca,tRobadoReska,0.178571429,12,12
29903,trovar,tRobaR,0.178571429,6,6
29904,troya,tRoya,4.464285714,5,5
29905,troyano,tRoyano,0.178571429,7,7
29906,trozo,tRoTo,19.82142857,5,5
29907,truca,tRUka,0.178571429,5,5
29908,trucado,tRUkado,0.178571429,7,7
29909,trucaje,tRUkaxe,0.535714286,7,7
29910,trucha,tRUJa,1.428571429,6,5
29911,truchas,tRUJas,3.214285714,7,6
29912,truco,tRUko,9.107142857,5,5
29913,truculencia,tRUkUlenTja,0.535714286,11,11
29914,truculenta,tRUkUlenta,0.535714286,10,10
29915,truculento,tRUkUlento,0.535714286,10,10
29916,trueno,tRweno,4.107142857,6,6
29917,trueque,tRweke,1.428571429,7,6
29918,trufa,tRUfa,0.535714286,5,5
29919,truhaneria,tRUaneRIa,0.178571429,10,9
29920,truhan,tRUan,0.535714286,6,5
29921,trujillano,tRUxILano,0.357142857,10,9
29922,trullo,tRULo,0.535714286,6,5
29923,truncada,tRUnkada,0.892857143,8,8
29924,truncado,tRUnkado,0.357142857,8,8
29925,truncar,tRUnkaR,0.178571429,7,7
29926,trunco,tRUnko,0.178571429,6,6
29927,truquero,tRUkeRo,0.178571429,8,7
29928,trafago,tRafago,0.714285714,7,7
29929,trafico,tRafIko,42.5,7,7
29930,tragala,tRagala,0.714285714,7,7
29931,tragica,tRaxIka,6.785714286,7,7
29932,tragicamente,tRaxIkamente,1.25,12,12
29933,tragico,tRaxIko,14.82142857,7,7
29934,tramite,tRamIte,8.392857143,7,7
29935,transfuga,tRansfUga,0.357142857,9,9
29936,transito,tRansIto,12.14285714,8,8
29937,traquea,tRakea,0.892857143,7,6
29938,trébede,tRebede,0.357142857,7,7
29939,trébol,tRebol,0.357142857,6,6
29940,trémolo,tRemolo,0.892857143,7,7
29941,trémula,tRemUla,1.25,7,7
29942,trémulo,tRemUlo,1.607142857,7,7
29943,trépano,tRepano,1.25,7,7
29944,triada,tRIada,0.357142857,6,6
29945,triceps,tRITeps,0.714285714,7,7
29946,trio,tRIo,5.714285714,4,4
29947,tripode,tRIpode,1.785714286,7,7
29948,tripoli,tRIpolI,0.178571429,7,7
29949,triptico,tRIptIko,0.892857143,8,8
29950,trofica,tRofIka,0.178571429,7,7
29951,trofico,tRofIko,0.178571429,7,7
29952,tronica,tRonIka,0.178571429,7,7
29953,tropico,tRopIko,3.035714286,7,7
29954,tuberculosa,tUbeRkUlosa,1.25,11,11
29955,tuberculosis,tUbeRkUlosIs,12.32142857,12,12
29956,tuberculoso,tUbeRkUloso,1.25,11,11
29957,tuberia,tUbeRIa,1.071428571,7,7
29958,tubo,tUbo,14.82142857,4,4
29959,tubular,tUbUlaR,1.25,7,7
29960,tubérculo,tUbeRkUlo,0.892857143,9,9
29961,tuco,tUko,0.357142857,4,4
29962,tudesco,tUdesko,0.178571429,7,7
29963,tuerca,tweRka,0.714285714,6,6
29964,tuerce,tweRTe,0.714285714,6,6
29965,tuerta,tweRta,0.714285714,6,6
29966,tuerto,tweRto,2.142857143,6,6
29967,tueste,tweste,0.178571429,6,6
29968,tufarada,tUfaRada,0.357142857,8,8
29969,tufo,tUfo,3.035714286,4,4
29970,tugurio,tUgURjo,0.714285714,7,7
29971,tul,tUl,1.607142857,3,3
29972,tulio,tUljo,0.714285714,5,5
29973,tulipa,tUlIpa,1.428571429,6,6
29974,tulipan,tUlIpan,0.357142857,7,7
29975,tullida,tULIda,0.178571429,7,6
29976,tullido,tULIdo,1.25,7,6
29977,tumba,tUmba,22.67857143,5,5
29978,tumbada,tUmbada,3.035714286,7,7
29979,tumbado,tUmbado,7.678571429,7,7
29980,tumbadora,tUmbadoRa,0.357142857,9,9
29981,tumbaga,tUmbaga,0.178571429,7,7
29982,tumbar,tUmbaR,0.535714286,6,6
29983,tumbo,tUmbo,0.714285714,5,5
29984,tumbona,tUmbona,0.714285714,7,7
29985,tumefacta,tUmefakta,0.535714286,9,9
29986,tumefacto,tUmefakto,0.178571429,9,9
29987,tumor,tUmoR,15.53571429,5,5
29988,tumoracion,tUmoRaTIon,0.178571429,10,10
29989,tumoral,tUmoRal,2.142857143,7,7
29990,tumulto,tUmUlto,3.035714286,7,7
29991,tumultuaria,tUmUltwaRja,0.178571429,11,11
29992,tumultuosa,tUmUltwosa,1.25,10,10
29993,tumultuoso,tUmUltwoso,0.178571429,10,10
29994,tun,tUn,0.357142857,3,3
29995,tuna,tUna,1.071428571,4,4
29996,tunante,tUnante,0.178571429,7,7
29997,tunda,tUnda,1.25,5,5
29998,tundido,tUndIdo,0.178571429,7,7
29999,tundir,tUndIR,0.178571429,6,6
30000,tundra,tUndRa,0.178571429,6,6
30001,tunecino,tUneTIno,0.714285714,8,8
30002,tungsteno,tUngsteno,0.714285714,9,9
30003,tuno,tUno,0.178571429,4,4
30004,tuntun,tUntUn,0.892857143,6,6
30005,tupida,tUpIda,1.964285714,6,6
30006,tupido,tUpIdo,1.964285714,6,6
30007,tupé,tUpe,0.535714286,4,4
30008,tur,tUR,0.178571429,3,3
30009,tura,tURa,0.178571429,4,4
30010,turba,tURba,2.857142857,5,5
30011,turbacion,tURbaTIon,2.678571429,9,9
30012,turbador,tURbadoR,1.071428571,8,8
30013,turbadora,tURbadoRa,1.785714286,9,9
30014,turbamulta,tURbamUlta,1.071428571,10,10
30015,turbante,tURbante,1.607142857,8,8
30016,turbar,tURbaR,0.357142857,6,6
30017,turbia,tURbja,3.035714286,6,6
30018,turbiedad,tURbjedad,0.535714286,9,9
30019,turbina,tURbIna,1.071428571,7,7
30020,turbio,tURbjo,5.0,6,6
30021,turbion,tURbIon,0.357142857,7,7
30022,turbulencia,tURbUlenTja,2.678571429,11,11
30023,turbulenta,tURbUlenta,1.428571429,10,10
30024,turbulento,tURbUlento,0.714285714,10,10
30025,turca,tURka,3.928571429,5,5
30026,turco,tURko,11.07142857,5,5
30027,turgencia,tURxenTja,0.535714286,9,9
30028,turgente,tURxente,0.535714286,8,8
30029,turiferario,tURIfeRaRjo,0.178571429,11,11
30030,turismo,tURIsmo,16.42857143,7,7
30031,turista,tURIsta,5.178571429,7,7
30032,turmalina,tURmalIna,0.357142857,9,9
30033,turnar,tURnaR,0.178571429,6,6
30034,turno,tURno,15.35714286,5,5
30035,turpial,tURpjal,0.535714286,7,7
30036,turquesa,tURkesa,1.25,8,7
30037,turra,tUra,0.178571429,5,4
30038,turron,tUron,1.964285714,6,5
30039,turulata,tURUlata,0.178571429,8,8
30040,tururu,tURURU,0.178571429,6,6
30041,turistica,tURIstIka,6.785714286,9,9
30042,turistico,tURIstIko,4.642857143,9,9
30043,tus,tUs,81.42857143,3,3
30044,tute,tUte,0.535714286,4,4
30045,tutear,tUteaR,0.357142857,6,6
30046,tutela,tUtela,5.178571429,6,6
30047,tutelar,tUtelaR,1.607142857,7,7
30048,tuteo,tUteo,0.892857143,5,5
30049,tutilimundi,tUtIlImUndI,0.178571429,11,11
30050,tutor,tUtoR,2.857142857,5,5
30051,tutora,tUtoRa,0.535714286,6,6
30052,tuya,tUya,11.78571429,4,4
30053,tuyo,tUyo,13.57142857,4,4
30054,tuétano,twetano,1.25,7,7
30055,tabano,tabano,0.178571429,6,6
30056,tacita,taTIta,3.214285714,6,6
30057,tacitamente,taTItamente,2.142857143,11,11
30058,tacito,taTIto,3.75,6,6
30059,tactica,taktIka,11.42857143,7,7
30060,tactico,taktIko,3.214285714,7,7
30061,tactil,taktIl,2.5,6,6
30062,talamo,talamo,1.964285714,6,6
30063,tandem,tandem,1.785714286,6,6
30064,tantalo,tantalo,0.714285714,7,7
30065,tartara,taRtaRa,0.178571429,7,7
30066,tartaro,taRtaRo,0.535714286,7,7
30067,técnica,teknIka,78.03571429,7,7
30068,técnicamente,teknIkamente,8.035714286,12,12
30069,técnico,teknIko,34.10714286,7,7
30070,télex,teleks,0.178571429,5,6
30071,témpano,tempano,0.535714286,7,7
30072,témpera,tempeRa,0.178571429,7,7
30073,térmica,teRmIka,4.821428571,7,7
30074,térmico,teRmIko,1.25,7,7
30075,término,teRmIno,65.17857143,7,7
30076,tétanos,tetanos,0.178571429,7,7
30077,tétrica,tetRIka,0.178571429,7,7
30078,tétrico,tetRIko,1.25,7,7
30079,tia,tIa,76.96428571,3,3
30080,timida,tImIda,5.892857143,6,6
30081,timidamente,tImIdamente,4.464285714,11,11
30082,timido,tImIdo,11.96428571,6,6
30083,timpano,tImpano,1.607142857,7,7
30084,tio,tIo,82.32142857,3,3
30085,tipica,tIpIka,8.571428571,6,6
30086,tipico,tIpIko,9.642857143,6,6
30087,tisica,tIsIka,0.714285714,6,6
30088,tisico,tIsIko,1.428571429,6,6
30089,titere,tIteRe,2.5,6,6
30090,titulo,tItUlo,64.10714286,6,6
30091,tombola,tombola,0.535714286,7,7
30092,tonica,tonIka,2.857142857,6,6
30093,tonico,tonIko,0.535714286,6,6
30094,topica,topIka,1.607142857,6,6
30095,topico,topIko,12.14285714,6,6
30096,torax,toRaks,5.892857143,5,6
30097,torrida,torIda,0.357142857,7,6
30098,torrido,torIdo,1.25,7,6
30099,tortola,toRtola,0.535714286,7,7
30100,totem,totem,0.535714286,5,5
30101,toxica,toksksIka,1.25,6,9
30102,toxico,toksksIko,3.214285714,6,9
30103,tumulo,tUmUlo,1.071428571,6,6
30104,tunel,tUnel,15.71428571,5,5
30105,tunez,tUneT,0.892857143,5,5
30106,tunica,tUnIka,12.67857143,6,6
30107,turgida,tURxIda,0.178571429,7,7
30108,ubicacion,UbIkaTIon,7.321428571,9,9
30109,ubicar,UbIkaR,0.535714286,6,6
30110,ubicua,UbIkwa,0.714285714,6,6
30111,ubicuidad,UbIkwjdad,1.25,9,9
30112,ubicuo,UbIkwo,1.071428571,6,6
30113,ubre,UbRe,0.357142857,4,4
30114,ubérrima,UberIma,0.178571429,8,7
30115,ubérrimo,UberImo,0.714285714,8,7
30116,ucrania,UkRanja,1.607142857,7,7
30117,ucraniano,UkRanjano,0.535714286,9,9
30118,ufana,Ufana,1.785714286,5,5
30119,ufanamente,Ufanamente,0.178571429,10,10
30120,ufanarse,UfanaRse,0.178571429,8,8
30121,ufano,Ufano,1.428571429,5,5
30122,ufania,UfanIa,0.178571429,6,6
30123,ujier,UxjeR,1.071428571,5,5
30124,ulceracion,UlTeRaTIon,0.178571429,10,10
30125,ulcerar,UlTeRaR,0.357142857,7,7
30126,ulcerosa,UlTeRosa,1.071428571,8,8
30127,ulceroso,UlTeRoso,0.357142857,8,8
30128,ulterior,UlteRjoR,2.5,8,8
30129,ultimada,UltImada,0.357142857,8,8
30130,ultimado,UltImado,0.892857143,8,8
30131,ultimar,UltImaR,0.714285714,7,7
30132,ultimidad,UltImIdad,0.178571429,9,9
30133,ultimatum,UltImatUm,2.857142857,9,9
30134,ultra,UltRa,2.5,5,5
30135,ultraje,UltRaxe,1.071428571,7,7
30136,ultramar,UltRamaR,1.964285714,8,8
30137,ultramarina,UltRamaRIna,0.178571429,11,11
30138,ultramundano,UltRamUndano,0.178571429,12,12
30139,ultranza,UltRanTa,3.571428571,8,8
30140,ultrasonido,UltRasonIdo,0.892857143,11,11
30141,ultratumba,UltRatUmba,0.535714286,10,10
30142,ultravioleta,UltRabjoleta,4.285714286,12,12
30143,ultraismo,UltRaIsmo,0.357142857,9,9
30144,ulular,UlUlaR,0.357142857,6,6
30145,umbilical,UmbIlIkal,3.035714286,9,9
30146,umbra,UmbRa,0.357142857,5,5
30147,umbral,UmbRal,18.57142857,6,6
30148,umbrosa,UmbRosa,0.178571429,7,7
30149,umbroso,UmbRoso,0.714285714,7,7
30150,umbraculo,UmbRakUlo,0.178571429,9,9
30151,umbria,UmbRIa,0.892857143,6,6
30152,umbrio,UmbRIo,1.428571429,6,6
30153,una,Una,8566.964286,3,3
30154,unanimidad,UnanImIdad,2.678571429,10,10
30155,uncir,UnTIR,0.357142857,5,5
30156,uncion,UnTIon,1.25,6,6
30157,undécima,UndeTIma,0.892857143,8,8
30158,undécimo,UndeTImo,0.178571429,8,8
30159,ungida,UnxIda,0.357142857,6,6
30160,ungido,UnxIdo,1.071428571,6,6
30161,ungir,UnxIR,0.178571429,5,5
30162,unguento,Ungwento,1.071428571,8,8
30163,unicelular,UnITelUlaR,1.428571429,10,10
30164,unicidad,UnITIdad,0.357142857,8,8
30165,unicornio,UnIkoRnjo,2.678571429,9,9
30166,unidad,UnIdad,70.17857143,6,6
30167,unifamiliar,UnIfamIljaR,0.357142857,11,11
30168,unificacion,UnIfIkaTIon,5.535714286,11,11
30169,unificar,UnIfIkaR,3.035714286,8,8
30170,uniformador,UnIfoRmadoR,0.178571429,11,11
30171,uniformadora,UnIfoRmadoRa,0.357142857,12,12
30172,uniformar,UnIfoRmaR,0.714285714,9,9
30173,uniforme,UnIfoRme,33.57142857,8,8
30174,uniformidad,UnIfoRmIdad,2.678571429,11,11
30175,unigénita,UnIxenIta,0.535714286,9,9
30176,unilateral,UnIlateRal,2.321428571,10,10
30177,unionista,UnjonIsta,0.178571429,9,9
30178,unipersonal,UnIpeRsonal,0.357142857,11,11
30179,unir,UnIR,6.964285714,4,4
30180,unirse,UnIRse,9.107142857,6,6
30181,unitaria,UnItaRja,1.964285714,8,8
30182,unitario,UnItaRjo,1.607142857,8,8
30183,unitiva,UnItIba,0.357142857,7,7
30184,unitivo,UnItIbo,0.357142857,7,7
30185,universal,UnIbeRsal,39.28571429,9,9
30186,universidad,UnIbeRsIdad,42.85714286,11,11
30187,universo,UnIbeRso,52.14285714,8,8
30188,univocidad,UnIboTIdad,0.892857143,10,10
30189,union,UnIon,29.46428571,5,5
30190,uno,Uno,832.3214286,3,3
30191,untada,Untada,0.535714286,6,6
30192,untar,UntaR,0.535714286,5,5
30193,unto,Unto,0.535714286,4,4
30194,untuosa,Untwosa,0.357142857,7,7
30195,untuosidad,UntwosIdad,0.178571429,10,10
30196,untuoso,Untwoso,0.357142857,7,7
30197,unanime,UnanIme,8.392857143,7,7
30198,unanimemente,UnanImemente,3.392857143,12,12
30199,unisono,UnIsono,0.178571429,7,7
30200,univoca,UnIboka,0.357142857,7,7
30201,univoco,UnIboko,0.535714286,7,7
30202,upa,Upa,0.357142857,3,3
30203,ura,URa,0.178571429,3,3
30204,urania,URanja,0.178571429,6,6
30205,uranio,URanjo,6.785714286,6,6
30206,urano,URano,1.428571429,5,5
30207,urbana,URbana,10.35714286,6,6
30208,urbanidad,URbanIdad,7.142857143,9,9
30209,urbanismo,URbanIsmo,3.928571429,9,9
30210,urbanista,URbanIsta,0.357142857,9,9
30211,urbanizacion,URbanITaTIon,5.535714286,12,12
30212,urbanizadora,URbanITadoRa,0.178571429,12,12
30213,urbanizar,URbanITaR,0.178571429,9,9
30214,urbano,URbano,11.42857143,6,6
30215,urbanistica,URbanIstIka,0.892857143,11,11
30216,urbanistico,URbanIstIko,0.535714286,11,11
30217,urbe,URbe,2.142857143,4,4
30218,urbi,URbI,0.535714286,4,4
30219,urdimbre,URdImbRe,1.25,8,8
30220,urdir,URdIR,2.857142857,5,5
30221,urea,URea,0.892857143,4,4
30222,urente,URente,0.178571429,6,6
30223,uretra,URetRa,0.892857143,6,6
30224,urgencia,URxenTja,20.17857143,8,8
30225,urgente,URxente,14.10714286,7,7
30226,urgentemente,URxentemente,4.464285714,12,12
30227,urgir,URxIR,0.178571429,5,5
30228,urinaria,URInaRja,1.428571429,8,8
30229,urinario,URInaRjo,0.892857143,8,8
30230,urna,URna,1.607142857,4,4
30231,urogallo,URogaLo,0.535714286,8,7
30232,urologia,URoloxIa,0.357142857,8,8
30233,urologica,URoloxIka,0.178571429,9,9
30234,urraca,Uraka,3.035714286,6,5
30235,urticante,URtIkante,0.357142857,9,9
30236,urticaria,URtIkaRja,0.178571429,9,9
30237,uruguayo,URUgwayo,1.785714286,8,8
30238,urologo,URologo,0.357142857,7,7
30239,usada,Usada,5.178571429,5,5
30240,usado,Usado,8.035714286,5,5
30241,usanza,UsanTa,1.071428571,6,6
30242,usar,UsaR,22.67857143,4,4
30243,uso,Uso,86.78571429,3,3
30244,usted,Usted,423.9285714,5,5
30245,ustorio,UstoRjo,0.357142857,7,7
30246,usual,Uswal,6.607142857,5,5
30247,usualmente,Uswalmente,1.607142857,10,10
30248,usuaria,UswaRja,0.178571429,7,7
30249,usuario,UswaRjo,10.17857143,7,7
30250,usufructo,UsUfRUkto,0.892857143,9,9
30251,usura,UsURa,1.785714286,5,5
30252,usuraria,UsURaRja,0.178571429,8,8
30253,usurario,UsURaRjo,0.178571429,8,8
30254,usurera,UsUReRa,0.178571429,7,7
30255,usurero,UsUReRo,0.535714286,7,7
30256,usurpacion,UsURpaTIon,0.178571429,10,10
30257,usurpador,UsURpadoR,0.714285714,9,9
30258,usurpadora,UsURpadoRa,0.178571429,10,10
30259,usurpar,UsURpaR,0.357142857,7,7
30260,usia,UsIa,0.892857143,4,4
30261,utensilio,UtensIljo,0.357142857,9,9
30262,utensilios,UtensIljos,6.964285714,10,10
30263,uterina,UteRIna,0.535714286,7,7
30264,uterino,UteRIno,1.25,7,7
30265,utileria,UtIleRIa,0.535714286,8,8
30266,utilidad,UtIlIdad,20.0,8,8
30267,utilitaria,UtIlItaRja,1.071428571,10,10
30268,utilitario,UtIlItaRjo,2.5,10,10
30269,utilitarismo,UtIlItaRIsmo,2.142857143,12,12
30270,utilizable,UtIlITable,1.964285714,10,10
30271,utilizacion,UtIlITaTIon,26.78571429,11,11
30272,utilizar,UtIlITaR,45.53571429,8,8
30273,utillaje,UtILaxe,0.178571429,8,7
30274,utopia,Utopja,0.178571429,6,6
30275,utopista,UtopIsta,0.178571429,8,8
30276,utopia,UtopIa,10.53571429,6,6
30277,utrero,UtReRo,0.178571429,6,6
30278,utopica,UtopIka,2.857142857,7,7
30279,utopico,UtopIko,3.571428571,7,7
30280,uva,Uba,4.464285714,3,3
30281,uve,Ube,0.714285714,3,3
30282,uña,UNa,4.285714286,3,3
30283,vaca,baka,11.07142857,4,4
30284,vacacional,bakaTjonal,0.714285714,10,10
30285,vacaciones,bakaTjones,37.14285714,10,10
30286,vacacion,bakaTIon,1.785714286,8,8
30287,vacante,bakante,2.321428571,7,7
30288,vaciada,baTjada,0.178571429,7,7
30289,vaciado,baTjado,4.107142857,7,7
30290,vaciamiento,baTjamjento,0.357142857,11,11
30291,vaciar,baTjaR,3.571428571,6,6
30292,vaciedad,baTjedad,0.892857143,8,8
30293,vacilacion,baTIlaTIon,3.035714286,10,10
30294,vacilar,baTIlaR,6.428571429,7,7
30295,vacua,bakwa,0.714285714,5,5
30296,vacuidad,bakwjdad,1.785714286,8,8
30297,vacuna,bakUna,16.96428571,6,6
30298,vacunacion,bakUnaTIon,2.857142857,10,10
30299,vacunar,bakUnaR,0.178571429,7,7
30300,vacia,baTIa,20.89285714,5,5
30301,vacio,baTIo,69.10714286,5,5
30302,vade,bade,0.357142857,4,4
30303,vadear,badeaR,0.535714286,6,6
30304,vademécum,bademekUm,0.178571429,9,9
30305,vado,bado,0.357142857,4,4
30306,vaga,baga,8.392857143,4,4
30307,vagabunda,bagabUnda,0.535714286,9,9
30308,vagabundear,bagabUndeaR,0.357142857,11,11
30309,vagabundeo,bagabUndeo,1.428571429,10,10
30310,vagabundo,bagabUndo,3.035714286,9,9
30311,vagamente,bagamente,10.0,9,9
30312,vagancia,baganTja,1.25,8,8
30313,vagar,bagaR,2.321428571,5,5
30314,vagido,baxIdo,0.178571429,6,6
30315,vagina,baxIna,7.321428571,6,6
30316,vaginal,baxInal,3.75,7,7
30317,vago,bago,10.0,4,4
30318,vagoneta,bagoneta,0.178571429,8,8
30319,vaguada,bagwada,0.714285714,7,7
30320,vaguedad,bagedad,2.142857143,8,7
30321,vagon,bagon,5.357142857,5,5
30322,vaharada,baaRada,0.357142857,8,7
30323,vaho,bao,6.428571429,4,3
30324,vahido,baIdo,0.714285714,6,5
30325,vaina,bajna,2.678571429,5,5
30326,vainilla,bajnILa,1.071428571,8,7
30327,vaivén,bajben,6.785714286,6,6
30328,vajilla,baxILa,3.035714286,7,6
30329,val,bal,0.714285714,3,3
30330,valdepeñas,baldepeNas,1.071428571,10,10
30331,vale,bale,57.32142857,4,4
30332,valedera,baledeRa,0.535714286,8,8
30333,valedero,baledeRo,0.178571429,8,8
30334,valedor,baledoR,1.785714286,7,7
30335,valencia,balenTja,33.39285714,8,8
30336,valenciana,balenTjana,7.5,10,10
30337,valenciano,balenTjano,4.285714286,10,10
30338,valentina,balentIna,1.785714286,9,9
30339,valentiniano,balentInjano,0.178571429,12,12
30340,valentino,balentIno,0.357142857,9,9
30341,valentona,balentona,0.178571429,9,9
30342,valentia,balentIa,6.607142857,8,8
30343,valer,baleR,7.321428571,5,5
30344,valeriana,baleRjana,0.178571429,9,9
30345,valerosa,baleRosa,0.892857143,8,8
30346,valeroso,baleRoso,1.428571429,8,8
30347,valgo,balgo,0.714285714,5,5
30348,validacion,balIdaTIon,0.714285714,10,10
30349,validar,balIdaR,0.357142857,7,7
30350,validez,balIdeT,8.75,7,7
30351,valido,balIdo,6.428571429,6,6
30352,valiente,baljente,11.25,8,8
30353,valija,balIxa,2.321428571,6,6
30354,valimiento,balImjento,0.178571429,10,10
30355,valiosa,baljosa,5.178571429,7,7
30356,valioso,baljoso,7.5,7,7
30357,valkiria,balkIRja,0.178571429,8,8
30358,valla,baLa,3.392857143,5,4
30359,valladar,baLadaR,0.357142857,8,7
30360,vallado,baLado,0.714285714,7,6
30361,valle,baLe,22.32142857,5,4
30362,vallejo,baLexo,0.357142857,7,6
30363,valor,baloR,104.4642857,5,5
30364,valoracion,baloRaTIon,10.53571429,10,10
30365,valorar,baloRaR,11.60714286,7,7
30366,valorativa,baloRatIba,0.357142857,10,10
30367,valorativo,baloRatIbo,0.714285714,10,10
30368,valquiria,balkjRja,0.357142857,9,8
30369,vals,bals,4.285714286,4,4
30370,valuacion,balwaTIon,0.178571429,9,9
30371,valvular,balbUlaR,0.357142857,8,8
30372,valia,balIa,14.46428571,5,5
30373,valon,balon,0.178571429,5,5
30374,vamos,bamos,140.0,5,5
30375,vampiresa,bampIResa,0.178571429,9,9
30376,vampirismo,bampIRIsmo,0.714285714,10,10
30377,vampiro,bampIRo,3.928571429,7,7
30378,vana,bana,3.214285714,4,4
30379,vanagloria,banagloRja,0.357142857,10,10
30380,vanamente,banamente,1.964285714,9,9
30381,vandalismo,bandalIsmo,0.357142857,10,10
30382,vandalica,bandalIka,0.357142857,9,9
30383,vandalico,bandalIko,0.714285714,9,9
30384,vanguardia,bangwaRdja,7.321428571,10,10
30385,vanguardismo,bangwaRdIsmo,0.714285714,12,12
30386,vanguardista,bangwaRdIsta,1.785714286,12,12
30387,vanidad,banIdad,11.07142857,7,7
30388,vanidosa,banIdosa,1.071428571,8,8
30389,vanidoso,banIdoso,1.428571429,8,8
30390,vano,bano,5.0,4,4
30391,vapor,bapoR,18.39285714,5,5
30392,vaporizar,bapoRITaR,0.178571429,9,9
30393,vaporosa,bapoRosa,0.535714286,8,8
30394,vaporoso,bapoRoso,0.714285714,8,8
30395,vapuleo,bapUleo,0.535714286,7,7
30396,vaqueiro,bakeIRo,0.178571429,8,7
30397,vaquera,bakeRa,0.535714286,7,6
30398,vaquero,bakeRo,4.107142857,7,6
30399,vaqueria,bakeRIa,0.714285714,8,7
30400,vaqueta,baketa,0.178571429,7,6
30401,vaquilla,bakjLa,0.535714286,8,6
30402,vara,baRa,5.178571429,4,4
30403,varada,baRada,1.071428571,6,6
30404,varadero,baRadeRo,0.714285714,8,8
30405,varado,baRado,0.714285714,6,6
30406,varapalo,baRapalo,0.714285714,8,8
30407,vareta,baReta,0.178571429,6,6
30408,varia,baRja,3.035714286,5,5
30409,variabilidad,baRjabIlIdad,1.25,12,12
30410,variable,baRjable,9.821428571,8,8
30411,variacion,baRjaTIon,6.071428571,9,9
30412,variada,baRjada,6.071428571,7,7
30413,variado,baRjado,5.714285714,7,7
30414,variante,baRjante,5.892857143,8,8
30415,variar,baRjaR,8.928571429,6,6
30416,varice,baRITe,0.178571429,6,6
30417,variedad,baRjedad,16.78571429,8,8
30418,varilla,baRILa,1.607142857,7,6
30419,varillaje,baRILaxe,0.714285714,9,8
30420,varillas,baRILas,2.678571429,8,7
30421,vario,baRjo,0.535714286,5,5
30422,variopinta,baRjopInta,1.25,10,10
30423,variopinto,baRjopInto,1.071428571,10,10
30424,varita,baRIta,1.785714286,6,6
30425,varonil,baRonIl,2.142857143,7,7
30426,varonilmente,baRonIlmente,0.357142857,12,12
30427,varon,baRon,29.28571429,5,5
30428,vasallaje,basaLaxe,2.321428571,9,8
30429,vasallo,basaLo,0.714285714,7,6
30430,vasca,baska,14.82142857,5,5
30431,vasco,basko,39.46428571,5,5
30432,vascongada,baskongada,0.357142857,10,10
30433,vascongado,baskongado,0.535714286,10,10
30434,vascuence,baskwenTe,1.25,9,9
30435,vascular,baskUlaR,2.678571429,8,8
30436,vaselina,baselIna,2.142857143,8,8
30437,vasija,basIxa,3.392857143,6,6
30438,vaso,baso,37.32142857,4,4
30439,vasta,basta,5.892857143,5,5
30440,vastedad,bastedad,0.714285714,8,8
30441,vasto,basto,8.928571429,5,5
30442,vate,bate,1.071428571,4,4
30443,vaticana,batIkana,1.25,8,8
30444,vaticanista,batIkanIsta,0.178571429,11,11
30445,vaticano,batIkano,9.642857143,8,8
30446,vaticinar,batITInaR,1.071428571,9,9
30447,vaticinio,batITInjo,0.357142857,9,9
30448,vatio,batjo,0.178571429,5,5
30449,vaya,baya,80.71428571,4,4
30450,vecina,beTIna,25.35714286,6,6
30451,vecinal,beTInal,1.964285714,7,7
30452,vecindad,beTIndad,5.178571429,8,8
30453,vecindario,beTIndaRjo,4.464285714,10,10
30454,vecindona,beTIndona,0.178571429,9,9
30455,vecino,beTIno,33.03571429,6,6
30456,vector,bektoR,1.607142857,6,6
30457,vectorial,bektoRjal,0.535714286,9,9
30458,veda,beda,1.785714286,4,4
30459,vedada,bedada,0.714285714,6,6
30460,vedado,bedado,2.857142857,6,6
30461,vega,bega,4.285714286,4,4
30462,vegetable,bexetable,0.178571429,9,9
