id,word,freq,len,,,
22864,transcripts,1.2157,11,,,
22865,transept,0.0196,8,,,
22866,transfer,18.9608,8,,,
22867,transferred,11.3725,11,,,
22868,transfers,1.1765,9,,,
22869,transfixed,0.0392,10,,,
22870,transform,1.9216,9,,,
22871,transformed,1.9608,11,,,
22872,transforms,0.4118,10,,,
22873,transfuse,0.2353,9,,,
22874,transfused,0.0196,10,,,
22875,transgress,0.1176,10,,,
22876,transgressed,0.098,12,,,
22877,transience,0.0392,10,,,
22878,transient,0.9412,9,,,
22879,transients,0.2549,10,,,
22880,transit,2.6078,7,,,
22881,translate,4.1373,9,,,
22882,translates,1.1961,10,,,
22883,transmit,2.5294,8,,,
22884,transmits,0.3922,9,,,
22885,transmute,0.0392,9,,,
22886,transmutes,0.0196,10,,,
22887,transom,0.1176,7,,,
22888,transplant,4.8431,10,,,
22889,transplants,0.8627,11,,,
22890,transport,9.8824,9,,,
22891,transports,0.8039,10,,,
22892,transpose,0.0784,9,,,
22893,transposed,0.1176,10,,,
22894,transverse,0.2353,10,,,
22895,trap,21.7059,4,,,
22896,trapdoor,0.3922,8,,,
22897,trapdoors,0.0196,9,,,
22898,trapeze,1.2353,7,,,
22899,trapped,18.9608,7,,,
22900,trapper,0.2745,7,,,
22901,trappers,0.2745,8,,,
22902,trapping,0.6667,8,,,
22903,trappings,0.3922,9,,,
22904,traps,4.5882,5,,,
22905,trash,20.9804,5,,,
22906,trashcan,0.2941,8,,,
22907,trashcans,0.0392,9,,,
22908,trashy,0.902,6,,,
22909,trates,0.0196,6,,,
22910,trauma,12.902000000000001,6,,,
22911,traumas,0.7255,7,,,
22912,travail,0.0588,7,,,
22913,travails,0.0196,8,,,
22914,travel,31.3333,6,,,
22915,travelled,1.902,9,,,
22916,traveller,0.7059,9,,,
22917,travellers,0.3922,10,,,
22918,travelling,3.5294,10,,,
22919,travels,5.3333,7,,,
22920,traverse,0.3137,8,,,
22921,traversed,0.0392,9,,,
22922,trawl,0.0784,5,,,
22923,trawler,0.2941,7,,,
22924,trawlers,0.0588,8,,,
22925,trawling,0.0392,8,,,
22926,tray,6.9216,4,,,
22927,trays,1.5294,5,,,
22928,treacle,0.1373,7,,,
22929,tread,1.8431,5,,,
22930,treading,0.4902,8,,,
22931,treadmill,0.8235,9,,,
22932,treadmills,0.0392,10,,,
22933,treads,0.6275,6,,,
22934,treason,4.6863,7,,,
22935,treasure,17.2353,8,,,
22936,treasured,0.5882,9,,,
22937,treasures,2.4314,9,,,
22938,treat,48.8235,5,,,
22939,treated,23.4902,7,,,
22940,treaties,0.7451,8,,,
22941,treating,11.450999999999999,8,,,
22942,treatise,0.2745,8,,,
22943,treatment,18.7255,9,,,
22944,treatments,2.3529,10,,,
22945,treats,5.9216,6,,,
22946,treaty,3.9608,6,,,
22947,treble,0.1569,6,,,
22948,trebled,0.098,7,,,
22949,tree,60.6471,4,,,
22950,treed,0.2157,5,,,
22951,treeless,0.0392,8,,,
22952,trees,29.2549,5,,,
22953,trek,0.6471,4,,,
22954,trekked,0.0392,7,,,
22955,trekking,0.0392,8,,,
22956,treks,0.0392,5,,,
22957,trellis,0.2549,7,,,
22958,tremble,1.902,7,,,
22959,trembled,0.4118,8,,,
22960,trembles,0.2745,8,,,
22961,trembling,2.5882,9,,,
22962,tremor,0.6471,6,,,
22963,tremors,0.4118,7,,,
22964,trench,2.6667,6,,,
22965,trenchant,0.0196,9,,,
22966,trenched,0.0392,8,,,
22967,trencher,0.0196,8,,,
22968,trenchers,0.0196,9,,,
22969,trenches,2.0784,8,,,
22970,trend,1.6471,5,,,
22971,trendier,0.0196,8,,,
22972,trending,0.0392,8,,,
22973,trends,0.4902,6,,,
22974,trendy,0.7843,6,,,
22975,trespass,1.3333,8,,,
22976,trespassed,0.3137,10,,,
22977,tress,0.098,5,,,
22978,tresses,0.0588,7,,,
22979,trestle,0.1569,7,,,
22980,triad,1.7647,5,,,
22981,triads,0.2941,6,,,
22982,trial,47.8627,5,,,
22983,trials,3.4902,6,,,
22984,tribal,1.7451,6,,,
22985,tribe,6.2941,5,,,
22986,tribes,1.9216,6,,,
22987,tribesman,0.0588,9,,,
22988,tribesmen,0.2353,9,,,
22989,tribune,0.5489999999999999,7,,,
22990,tribute,5.0588,7,,,
22991,tributes,0.1373,8,,,
22992,trice,0.0588,5,,,
22993,triceps,0.2549,7,,,
22994,trick,43.4314,5,,,
22995,tricked,4.8235,7,,,
22996,trickier,0.2353,8,,,
22997,tricking,0.7843,8,,,
22998,trickle,0.2549,7,,,
22999,trickled,0.1176,8,,,
23000,trickles,0.0392,8,,,
23001,trickling,0.2941,9,,,
23002,tricks,18.5294,6,,,
23003,trickster,0.3922,9,,,
23004,tricksters,0.0392,10,,,
23005,tricky,7.0588,6,,,
23006,trident,0.3922,7,,,
23007,tried,183.3922,5,,,
23008,trier,0.1176,5,,,
23009,tries,15.7255,5,,,
23010,trifle,2.0588,6,,,
23011,trifles,0.4118,7,,,
23012,trifling,0.6275,8,,,
23013,trigger,16.5098,7,,,
23014,triggered,2.4314,9,,,
23015,triggers,1.3922,8,,,
23016,trike,0.0392,5,,,
23017,trill,0.0392,5,,,
23018,trilling,0.0196,8,,,
23019,trillion,1.0,8,,,
23020,trillions,0.451,9,,,
23021,trills,0.0784,6,,,
23022,trim,3.7647,4,,,
23023,trimmed,0.8431,7,,,
23024,trimmer,0.2745,7,,,
23025,trimmers,0.0196,8,,,
23026,trimming,0.6078,8,,,
23027,trimmings,0.5686,9,,,
23028,trims,0.0588,5,,,
23029,trinket,0.6863,7,,,
23030,trinkets,0.7451,8,,,
23031,trio,1.0392,4,,,
23032,trios,0.0392,5,,,
23033,trip,79.5098,4,,,
23034,tripe,0.7255,5,,,
23035,triple,7.1373,6,,,
23036,tripled,0.6471,7,,,
23037,triples,0.3529,7,,,
23038,triplet,0.0392,7,,,
23039,triplets,1.0784,8,,,
23040,triplex,0.0196,7,,,
23041,tripling,0.0588,8,,,
23042,tripod,0.7843,6,,,
23043,tripods,0.0196,7,,,
23044,tripos,0.0196,6,,,
23045,tripped,4.2353,7,,,
23046,tripper,0.0392,7,,,
23047,tripping,3.5686,8,,,
23048,trips,7.098,5,,,
23049,triptych,0.0392,8,,,
23050,triptychs,0.0196,9,,,
23051,triste,0.0392,6,,,
23052,trite,0.7255,5,,,
23053,triumph,4.4314,7,,,
23054,triumphed,0.2941,9,,,
23055,triumphs,0.6471,8,,,
23056,trivet,0.0784,6,,,
23057,trivets,0.0196,7,,,
23058,trivia,0.7451,6,,,
23059,trivial,1.5882,7,,,
23060,trod,0.4314,4,,,
23061,trodden,0.0784,7,,,
23062,troll,2.0980000000000003,5,,,
23063,trolled,0.0588,7,,,
23064,trolley,1.2549,7,,,
23065,trolleys,0.0784,8,,,
23066,trolling,0.5294,8,,,
23067,trollop,0.2745,7,,,
23068,trolls,1.0588,6,,,
23069,trombone,1.1373,8,,,
23070,trombones,0.098,9,,,
23071,troop,3.8039,5,,,
23072,trooped,0.0392,7,,,
23073,trooper,2.2941,7,,,
23074,troopers,1.3529,8,,,
23075,trooping,0.0588,8,,,
23076,troops,18.3529,6,,,
23077,troopship,0.0196,9,,,
23078,tropes,0.0392,6,,,
23079,trophies,2.2549,8,,,
23080,trophy,7.1373,6,,,
23081,tropic,0.2549,6,,,
23082,tropics,0.7059,7,,,
23083,trot,1.3137,4,,,
23084,troth,0.6471,5,,,
23085,trots,0.1961,5,,,
23086,trotted,0.1569,7,,,
23087,trotter,0.0784,7,,,
23088,trotters,0.1176,8,,,
23089,trotting,0.2941,8,,,
23090,trouble,215.8824,7,,,
23091,troubled,6.4706,8,,,
23092,troubles,11.2745,8,,,
23093,troubling,2.2353,9,,,
23094,troublous,0.0196,9,,,
23095,trough,1.3725,6,,,
23096,troughs,0.0588,7,,,
23097,trounce,0.0588,7,,,
23098,trounced,0.0784,8,,,
23099,trouncing,0.0588,9,,,
23100,troupe,1.5098,6,,,
23101,trouper,0.5882,7,,,
23102,troupers,0.0196,8,,,
23103,troupes,0.0392,7,,,
23104,trouser,0.3725,7,,,
23105,trousers,4.8824,8,,,
23106,trousseau,0.3725,9,,,
23107,trout,2.9019999999999997,5,,,
23108,trouts,0.0392,6,,,
23109,trove,0.3137,5,,,
23110,trowel,0.2549,6,,,
23111,trowels,0.0196,7,,,
23112,troy,0.0196,4,,,
23113,truant,0.2941,6,,,
23114,truants,0.0196,7,,,
23115,truce,3.451,5,,,
23116,truck,70.0196,5,,,
23117,trucking,0.7843,8,,,
23118,truckle,0.0196,7,,,
23119,trucks,9.4314,6,,,
23120,trudge,0.2353,6,,,
23121,trudged,0.0196,7,,,
23122,trudging,0.3333,8,,,
23123,truelove,0.0392,8,,,
23124,truer,0.4314,5,,,
23125,truest,0.4314,6,,,
23126,truffle,0.3922,7,,,
23127,truffles,0.7255,8,,,
23128,truly,32.1961,5,,,
23129,trump,0.7059,5,,,
23130,trumped,0.2941,7,,,
23131,trumpet,3.8039,7,,,
23132,trumpets,0.6275,8,,,
23133,trumping,0.098,8,,,
23134,trumps,0.4706,6,,,
23135,truncheon,0.1765,9,,,
23136,truncheons,0.0392,10,,,
23137,trundle,0.1765,7,,,
23138,trunk,19.3137,5,,,
23139,trunks,2.4118,6,,,
23140,truss,0.3137,5,,,
23141,trussed,0.2745,7,,,
23142,trusses,0.1569,7,,,
23143,trust,138.0392,5,,,
23144,trusted,16.6863,7,,,
23145,trustee,0.8235,7,,,
23146,trustees,1.0196,8,,,
23147,trustful,0.098,8,,,
23148,trusting,5.2745,8,,,
23149,trusts,3.7059,6,,,
23150,trusty,1.3529,6,,,
23151,trut,0.0392,4,,,
23152,truth,183.3333,5,,,
23153,truthful,2.0392,8,,,
23154,truths,1.4706,6,,,
23155,try,391.7647,3,,,
23156,trying,432.1961,6,,,
23157,tryst,0.3137,5,,,
23158,trysts,0.0588,6,,,
23159,tsar,0.0588,4,,,
23160,tsars,0.0196,5,,,
23161,tsetse,0.1176,6,,,
23162,tub,12.4314,3,,,
23163,tuba,1.1373,4,,,
23164,tubby,0.1961,5,,,
23165,tube,15.3922,4,,,
23166,tubed,0.1961,5,,,
23167,tuber,0.0196,5,,,
23168,tubers,0.0196,6,,,
23169,tubes,6.3529,5,,,
23170,tubing,0.6275,6,,,
23171,tubs,0.8235,4,,,
23172,tuck,4.5098,4,,,
23173,tucked,2.9019999999999997,6,,,
23174,tucker,0.098,6,,,
23175,tucking,0.6275,7,,,
23176,tucks,0.3333,5,,,
23177,tud,0.0196,3,,,
23178,tuesday,0.451,7,,,
23179,tuesdays,0.0392,8,,,
23180,tuft,0.0392,4,,,
23181,tufted,0.0392,6,,,
23182,tufts,0.0196,5,,,
23183,tug,1.6078,3,,,
23184,tugboat,0.3725,7,,,
23185,tugged,0.1961,6,,,
23186,tugging,0.4118,7,,,
23187,tugs,0.2549,4,,,
23188,tulip,0.3725,5,,,
23189,tulips,0.9608,6,,,
23190,tulle,0.3137,5,,,
23191,tumble,1.4509999999999998,6,,,
23192,tumbled,0.2157,7,,,
23193,tumbler,0.2941,7,,,
23194,tumblers,0.2157,8,,,
23195,tumbles,0.1765,7,,,
23196,tumbling,1.1176,8,,,
23197,tuming,0.0196,6,,,
23198,tummies,0.1961,7,,,
23199,tummy,3.1176,5,,,
23200,tumour,0.6863,6,,,
23201,tumours,0.2745,7,,,
23202,tumult,0.0784,6,,,
23203,tun,0.0784,3,,,
23204,tuna,6.2157,4,,,
23205,tundra,0.1569,6,,,
23206,tune,14.2745,4,,,
23207,tuned,3.4706,5,,,
23208,tuneless,0.098,8,,,
23209,tuner,0.1765,5,,,
23210,tunes,3.3333,5,,,
23211,tungsten,0.1373,8,,,
23212,tunic,0.5489999999999999,5,,,
23213,tunics,0.1569,6,,,
23214,tuning,1.4706,6,,,
23215,tunnel,16.5294,6,,,
23216,tunnelled,0.0196,9,,,
23217,tunnels,4.1765,7,,,
23218,tunny,0.0196,5,,,
23219,tup,0.098,3,,,
23220,tups,0.0784,4,,,
23221,turban,1.2549,6,,,
23222,turbans,0.1176,7,,,
23223,turbid,0.0392,6,,,
23224,turbine,0.7647,7,,,
23225,turbines,0.3333,8,,,
23226,turbot,0.0196,6,,,
23227,turd,2.5686,4,,,
23228,turds,0.6863,5,,,
23229,tureen,0.1176,6,,,
23230,tureens,0.0196,7,,,
23231,turf,4.0196,4,,,
23232,turfed,0.0784,6,,,
23233,turfs,0.0784,5,,,
23234,turgid,0.1176,6,,,
23235,turk,0.0196,4,,,
23236,turkey,17.9412,6,,,
23237,turkeys,1.2157,7,,,
23238,turkish,0.0392,7,,,
23239,turks,0.0784,5,,,
23240,turmoil,1.2157,7,,,
23241,turmoils,0.0196,8,,,
23242,turn,243.0196,4,,,
23243,turncoat,0.2157,8,,,
23244,turncoats,0.0392,9,,,
23245,turned,102.54899999999999,6,,,
23246,turner,0.0588,6,,,
23247,turners,0.0392,7,,,
23248,turning,37.451,7,,,
23249,turnip,1.5294,6,,,
23250,turnips,0.7451,7,,,
23251,turnkey,0.098,7,,,
23252,turnout,1.6275,7,,,
23253,turnouts,0.0196,8,,,
23254,turnpike,0.5489999999999999,8,,,
23255,turns,42.3725,5,,,
23256,turnstile,0.3529,9,,,
23257,turnstiles,0.1373,10,,,
23258,turquoise,0.6863,9,,,
23259,turret,0.8235,6,,,
23260,turrets,0.4314,7,,,
23261,turtle,5.4118,6,,,
23262,turtles,2.3725,7,,,
23263,tus,0.0196,3,,,
23264,tush,1.1373,4,,,
23265,tusk,0.1961,4,,,
23266,tusks,0.3137,5,,,
23267,tussle,0.4118,6,,,
23268,tussled,0.1176,7,,,
23269,tussles,0.0196,7,,,
23270,tut,0.3922,3,,,
23271,tutor,4.3333,5,,,
23272,tutored,0.3333,7,,,
23273,tutors,0.3529,6,,,
23274,tuts,0.1765,4,,,
23275,tutting,0.0196,7,,,
23276,tutu,0.5686,4,,,
23277,tutus,0.2353,5,,,
23278,tux,3.4314,3,,,
23279,tv,1.4902,2,,,
23280,twaddle,0.098,7,,,
23281,twain,0.2745,5,,,
23282,twang,0.1176,5,,,
23283,twanging,0.0392,8,,,
23284,twat,1.2353,4,,,
23285,twats,0.0588,5,,,
23286,tweak,0.5489999999999999,5,,,
23287,tweaked,0.7255,7,,,
23288,tweaking,0.5098,8,,,
23289,tweaks,0.1569,6,,,
23290,twee,0.0392,4,,,
23291,tweed,0.5882,5,,,
23292,tweeds,0.098,6,,,
23293,tweedy,0.0392,6,,,
23294,tweeked,0.0196,7,,,
23295,tweens,0.0784,6,,,
23296,tweet,0.4902,5,,,
23297,tweeter,0.0392,7,,,
23298,tweets,0.0196,6,,,
23299,tweezer,0.0392,7,,,
23300,tweezers,0.8824,8,,,
23301,twelfth,0.3922,7,,,
23302,twelfths,0.0196,8,,,
23303,twelve,8.9216,6,,,
23304,twelvemonth,0.0196,11,,,
23305,twelves,0.0588,7,,,
23306,twenties,1.1765,8,,,
23307,twentieth,0.4706,9,,,
23308,twenty,12.9412,6,,,
23309,twerp,1.4118,5,,,
23310,twerps,0.2549,6,,,
23311,twice,54.902,5,,,
23312,twiddle,0.1176,7,,,
23313,twiddled,0.0392,8,,,
23314,twig,1.2745,4,,,
23315,twigged,0.0392,7,,,
23316,twiggy,0.0196,6,,,
23317,twigs,0.7255,5,,,
23318,twilight,1.5686,8,,,
23319,twilit,0.0392,6,,,
23320,twill,0.0784,5,,,
23321,twin,7.7451,4,,,
23322,twine,0.5294,5,,,
23323,twinge,0.5098,6,,,
23324,twinked,0.0196,7,,,
23325,twinkle,1.902,7,,,
23326,twinkled,0.0196,8,,,
23327,twinkles,0.0392,8,,,
23328,twinkling,0.5489999999999999,9,,,
23329,twinning,0.0588,8,,,
23330,twins,12.8235,5,,,
23331,twirl,1.2157,5,,,
23332,twirled,0.1765,7,,,
23333,twirling,0.8431,8,,,
23334,twirls,0.098,6,,,
23335,twist,10.8431,5,,,
23336,twisted,9.8824,7,,,
23337,twister,0.7451,7,,,
23338,twisting,1.8235,8,,,
23339,twists,1.1373,6,,,
23340,twisty,0.2157,6,,,
23341,twit,1.3333,4,,,
23342,twitch,1.3725,6,,,
23343,twitched,0.1176,8,,,
23344,twitcher,0.0784,8,,,
23345,twitches,0.3137,8,,,
23346,twitching,1.0588,9,,,
23347,twits,0.3529,5,,,
23348,twitted,0.0196,7,,,
23349,twitter,0.1569,7,,,
23350,two,889.5294,3,,,
23351,twofold,0.1569,7,,,
23352,twos,1.4902,4,,,
23353,twosome,0.4314,7,,,
23354,tycoon,0.9412,6,,,
23355,tycoons,0.1961,7,,,
23356,tying,2.7843,5,,,
23357,type,58.0784,4,,,
23358,typecast,0.1373,8,,,
23359,typed,1.7451,5,,,
23360,typeface,0.1373,8,,,
23361,types,9.3137,5,,,
23362,typeset,0.0196,7,,,
23363,typhoid,0.3725,7,,,
23364,typhoon,1.0979999999999999,7,,,
23365,typhoons,0.1961,8,,,
23366,typhus,0.2549,6,,,
23367,typing,2.9216,6,,,
23368,typist,0.8235,6,,,
23369,typists,0.0392,7,,,
23370,tyrant,1.8627,6,,,
23371,tyrants,0.5294,7,,,
23372,tyre,2.3333,4,,,
23373,tyres,1.9412,5,,,
23374,uce,0.0196,3,,,
23375,udder,0.1961,5,,,
23376,udders,0.2549,6,,,
23377,ugh,0.5098,3,,,
23378,uglier,0.8431,6,,,
23379,ugly,39.5098,4,,,
23380,ulcer,2.5294,5,,,
23381,ulcers,1.1961,6,,,
23382,ulna,0.3529,4,,,
23383,umber,0.2745,5,,,
23384,umbrage,0.2157,7,,,
23385,umbu,0.0392,4,,,
23386,umpteen,0.0784,7,,,
23387,umpteenth,0.1765,9,,,
23388,unarmed,3.6667,7,,,
23389,unasked,0.0392,7,,,
23390,unbarred,0.0196,8,,,
23391,unbend,0.0196,6,,,
23392,unbent,0.0196,6,,,
23393,unbind,0.098,6,,,
23394,unboard,0.0196,7,,,
23395,unborn,2.1569,6,,,
23396,unbound,0.1961,7,,,
23397,unbowed,0.098,7,,,
23398,unchecked,0.3529,9,,,
23399,unclaimed,0.3333,9,,,
23400,uncle,43.6275,5,,,
23401,unclean,1.1373,7,,,
23402,uncles,1.9608,6,,,
23403,uncork,0.1765,6,,,
23404,uncorked,0.0588,8,,,
23405,uncouth,0.5294,7,,,
23406,uncrossed,0.098,9,,,
23407,uncrowned,0.0588,9,,,
23408,unction,0.1373,7,,,
23409,unctuous,0.0392,8,,,
23410,uncut,0.7255,5,,,
23411,under,244.6078,5,,,
23412,undid,0.2549,5,,,
23413,undies,0.902,6,,,
23414,undo,3.7451,4,,,
23415,undoes,0.098,6,,,
23416,undone,2.4314,6,,,
23417,undress,2.1569,7,,,
23418,undressed,2.3922,9,,,
23419,undue,0.5489999999999999,5,,,
23420,unearned,0.0196,8,,,
23421,unearth,0.3529,7,,,
23422,unearthed,0.5098,9,,,
23423,unearths,0.0196,8,,,
23424,unease,0.098,6,,,
23425,unfair,9.3333,6,,,
23426,unfit,1.5098,5,,,
23427,unfold,1.2549,6,,,
23428,unfolds,0.4314,7,,,
23429,unfrocked,0.0196,9,,,
23430,unfurl,0.0588,6,,,
23431,unfurled,0.1961,8,,,
23432,unfurls,0.0588,7,,,
23433,unguents,0.0196,8,,,
23434,unhand,0.1569,6,,,
23435,unheard,1.3725,7,,,
23436,unhinge,0.0196,7,,,
23437,unhinged,0.2353,8,,,
23438,unhook,0.6471,6,,,
23439,unhooked,0.1765,8,,,
23440,unhorsed,0.0392,8,,,
23441,union,11.450999999999999,5,,,
23442,unions,1.2745,6,,,
23443,unique,13.1961,6,,,
23444,unit,28.8039,4,,,
23445,unite,2.8431,5,,,
23446,unites,0.4118,6,,,
23447,units,19.6471,5,,,
23448,unjust,1.1373,6,,,
23449,unkempt,0.2157,7,,,
23450,unkind,1.3333,6,,,
23451,unknown,13.4706,7,,,
23452,unknowns,0.2353,8,,,
23453,unlearn,0.0588,7,,,
23454,unleash,1.2941,7,,,
23455,unleashed,0.9608,9,,,
23456,unless,69.7451,6,,,
23457,unlike,6.8627,6,,,
23458,unload,3.8824,6,,,
23459,unloads,0.1765,7,,,
23460,unlock,3.8431,6,,,
23461,unlocked,3.7843,8,,,
23462,unlocks,0.3333,7,,,
23463,unloose,0.0196,7,,,
23464,unloosed,0.0196,8,,,
23465,unmade,0.2549,6,,,
23466,unman,0.0196,5,,,
23467,unmanned,0.5098,8,,,
23468,unmask,0.2157,6,,,
23469,unmasked,0.2157,8,,,
23470,unmasks,0.0392,7,,,
23471,unmatched,0.1373,9,,,
23472,unnerve,0.1569,7,,,
23473,unnerved,0.3725,8,,,
23474,uno,0.6471,3,,,
23475,unpack,2.8039,6,,,
23476,unpacked,1.1569,8,,,
23477,unpick,0.0392,6,,,
23478,unquote,0.4118,7,,,
23479,unreal,2.0392,6,,,
23480,unrest,0.9804,6,,,
23481,unroll,0.1373,6,,,
23482,unrolled,0.1176,8,,,
23483,unrolls,0.0392,7,,,
23484,unsaid,0.7255,6,,,
23485,unscathed,0.3725,9,,,
23486,unschooled,0.0588,10,,,
23487,unscrew,0.4706,7,,,
23488,unscrewed,0.1569,9,,,
23489,unscrews,0.0392,8,,,
23490,unseat,0.0588,6,,,
23491,unseen,2.0196,6,,,
23492,unshod,0.0392,6,,,
23493,unskilled,0.0588,9,,,
23494,unsold,0.1373,6,,,
23495,unsound,0.4314,7,,,
23496,unstopped,0.0196,9,,,
23497,unstrung,0.1176,8,,,
23498,unstuck,0.2157,7,,,
23499,unsung,0.2549,6,,,
23500,untapped,0.3137,8,,,
23501,until,267.0392,5,,,
23502,unto,7.3137,4,,,
23503,untold,1.0196,6,,,
23504,untouched,0.9608,9,,,
23505,untrue,1.3333,6,,,
23506,untruth,0.098,7,,,
23507,untruths,0.0392,8,,,
23508,unused,0.6078,6,,,
23509,unveil,0.5686,6,,,
23510,unveiled,0.2745,8,,,
23511,unveils,0.098,7,,,
23512,unwashed,0.3137,8,,,
23513,unwed,0.5098,5,,,
23514,unwell,0.451,6,,,
23515,unwind,1.2353,6,,,
23516,unwinds,0.1176,7,,,
23517,unwise,0.8824,6,,,
23518,unwound,0.0196,7,,,
23519,unzip,0.6471,5,,,
23520,unzipped,0.2549,8,,,
23521,unzips,0.1765,6,,,
23522,up,3619.1961,2,,,
23523,upbeat,0.8824,6,,,
23524,update,4.4314,6,,,
23525,updates,1.0979999999999999,7,,,
23526,upend,0.0196,5,,,
23527,upgrade,2.0980000000000003,7,,,
23528,upgrades,0.5882,8,,,
23529,upheld,0.3529,6,,,
23530,uphill,0.8824,6,,,
23531,uphold,2.3725,6,,,
23532,upholds,0.0588,7,,,
23533,upkeep,0.4902,6,,,
23534,uplift,0.2549,6,,,
23535,upon,59.7059,4,,,
23536,upped,0.8627,5,,,
23537,upper,9.5882,5,,,
23538,uppers,0.5294,6,,,
23539,upping,0.2157,6,,,
23540,uppish,0.0196,6,,,
23541,upright,2.6471,7,,,
23542,uprights,0.098,8,,,
23543,uproar,1.0,6,,,
23544,uproot,0.3333,6,,,
23545,ups,1.9608,3,,,
23546,upset,73.8824,5,,,
23547,upsets,1.4902,6,,,
23548,upshot,0.3529,6,,,
23549,upside,8.8431,6,,,
23550,upstage,0.3333,7,,,
23551,upstaged,0.1569,8,,,
23552,upstairs,65.2353,8,,,
23553,upstart,0.3725,7,,,
23554,upstarts,0.0392,8,,,
23555,upstream,0.9216,8,,,
23556,upsurge,0.0392,7,,,
23557,upswing,0.1765,7,,,
23558,uptake,0.1569,6,,,
23559,uptight,3.7451,7,,,
23560,uptown,3.8824,6,,,
23561,upturned,0.1569,8,,,
23562,upward,1.6275,6,,,
23563,upwards,0.8627,7,,,
23564,urban,3.4314,5,,,
23565,urbane,0.0784,6,,,
23566,urchin,0.4314,6,,,
23567,urchins,0.1961,7,,,
23568,urge,6.5294,4,,,
23569,urged,1.0979999999999999,5,,,
23570,urgent,13.6667,6,,,
23571,urges,1.7843,5,,,
23572,urging,1.0784,6,,,
23573,uric,0.098,4,,,
23574,urine,6.0392,5,,,
23575,urn,1.7255,3,,,
23576,urns,0.1176,4,,,
23577,urter,0.0392,5,,,
23578,us,1672.1961,2,,,
23579,usage,0.5098,5,,,
23580,use,315.9608,3,,,
23581,used,335.1961,4,,,
23582,useful,12.7451,6,,,
23583,useless,18.2941,7,,,
23584,user,1.5098,4,,,
23585,users,1.1569,5,,,
23586,uses,14.902000000000001,4,,,
23587,usher,1.5490000000000002,5,,,
23588,ushered,0.098,7,,,
23589,ushers,0.2745,6,,,
23590,using,64.7255,5,,,
23591,usual,36.451,5,,,
23592,usurp,0.1765,5,,,
23593,usurped,0.1373,7,,,
23594,usurps,0.0196,6,,,
23595,utmost,2.2745,6,,,
23596,utter,3.5882,5,,,
23597,uttered,0.7843,7,,,
23598,utters,0.1765,6,,,
23599,vac,0.098,3,,,
23600,vacant,2.549,6,,,
23601,vacate,1.0588,6,,,
23602,vaccine,1.902,7,,,
23603,vaccines,0.4118,8,,,
23604,vacuous,0.3137,7,,,
23605,vacuum,5.3529,6,,,
23606,vacuumed,0.5686,8,,,
23607,vacuums,0.2549,7,,,
23608,vagrant,0.6275,7,,,
23609,vagrants,0.1569,8,,,
23610,vague,4.3725,5,,,
23611,vaguely,1.6275,7,,,
23612,vagueness,0.1176,9,,,
23613,vaguer,0.0196,6,,,
23614,vaguest,0.2745,7,,,
23615,vain,6.2157,4,,,
23616,vainest,0.0392,7,,,
23617,vainly,0.1176,6,,,
23618,valance,0.0392,7,,,
23619,vale,0.098,4,,,
23620,vales,0.0196,5,,,
23621,valet,4.7255,5,,,
23622,valets,0.3529,6,,,
23623,valiant,1.1765,7,,,
23624,valid,3.0588,5,,,
23625,valise,0.6667,6,,,
23626,valley,10.9804,6,,,
23627,valleys,0.9216,7,,,
23628,valour,0.2157,6,,,
23629,valse,0.0196,5,,,
23630,value,21.0784,5,,,
23631,valued,1.8039,6,,,
23632,values,8.1961,6,,,
23633,valve,4.4510000000000005,5,,,
23634,valves,1.3529,6,,,
23635,vamp,0.7647,4,,,
23636,vamped,0.0588,6,,,
23637,vampire,15.2941,7,,,
23638,vampires,7.1373,8,,,
23639,vamps,0.3725,5,,,
23640,van,24.5098,3,,,
23641,vandal,0.1373,6,,,
23642,vandals,0.4706,7,,,
23643,vane,0.2941,4,,,
23644,vanes,0.098,5,,,
23645,vanguard,0.3333,8,,,
23646,vanish,2.7843,6,,,
23647,vanished,4.9216,8,,,
23648,vanquish,4.5294,8,,,
23649,vanquished,1.9412,10,,,
23650,vans,0.9412,4,,,
23651,vantage,0.7451,7,,,
23652,vapes,0.0392,5,,,
23653,vapid,0.2353,5,,,
23654,vapour,0.1765,6,,,
23655,vapours,0.1765,7,,,
23656,variance,0.3725,8,,,
23657,variant,0.1569,7,,,
23658,variants,0.0392,8,,,
23659,varied,0.8039,6,,,
23660,varies,0.5098,6,,,
23661,various,8.451,7,,,
23662,varmint,0.7255,7,,,
23663,varnish,0.3725,7,,,
23664,varnished,0.098,9,,,
23665,vary,0.8039,4,,,
23666,vase,3.7451,4,,,
23667,vases,0.5294,5,,,
23668,vassal,0.1176,6,,,
23669,vassals,0.0392,7,,,
23670,vast,5.8824,4,,,
23671,vaster,0.0392,6,,,
23672,vastest,0.0196,7,,,
23673,vastly,0.4902,6,,,
23674,vastness,0.2353,8,,,
23675,vat,1.3529,3,,,
23676,vats,0.1373,4,,,
23677,vault,11.5294,5,,,
23678,vaulted,0.1373,7,,,
23679,vaulter,0.0196,7,,,
23680,vaulting,0.2157,8,,,
23681,vaults,0.8824,6,,,
23682,vaunted,0.1176,7,,,
23683,veal,2.7059,4,,,
23684,vector,1.2745,6,,,
23685,vectors,0.6275,7,,,
23686,veer,0.3137,4,,,
23687,veered,0.2941,6,,,
23688,veering,0.1373,7,,,
