idx,word,pron,freq,len,phlen,nsyl,nbhomogr,nhomoph
2025,affreuses,afR2z,1.77,9,5,2,1,2
2026,affreux,afR2,28.13,7,4,4,4,4
2027,affriolant,afRijol@,0.12,10,8,4,2,2
2028,affriolante,afRijol@t,0.03,11,9,4,1,1
2029,affriolantes,afRiol@t,0.04,12,8,4,1,1
2030,affriolants,afRiol@,0.07,11,7,4,1,1
2031,affriole,afRijOl,0.01,8,7,3,1,1
2032,affriolerait,afRiOl°RE,0.01,12,9,5,1,1
2033,affront,afR&,3.11,7,4,2,1,2
2034,affronta,afR&ta,0.03,8,6,3,1,1
2035,affrontaient,afR&tE,0.2,12,6,3,1,4
2036,affrontais,afR&tE,0.17,10,6,3,1,4
2037,affrontait,afR&tE,0.14,10,6,3,1,4
2038,affrontant,afR&t@,0.63,10,6,3,1,1
2039,affronte,afR&t,2.96,8,5,2,1,3
2040,affrontement,afR&t°m@,1.72,12,8,4,1,2
2041,affrontements,afR&t°m@,0.94,13,8,4,1,2
2042,affrontent,afR&t,0.74,10,5,2,1,3
2043,affronter,afR&te,19.57,9,6,3,1,8
2044,affrontera,afR&t°Ra,0.63,10,8,4,1,2
2045,affronterai,afR&t°RE,0.56,11,8,4,1,4
2046,affronteraient,afR&t°RE,0.01,14,8,4,1,4
2047,affronterais,afR&t°RE,0.05,12,8,4,1,4
2048,affronterait,afR&t°RE,0.08,12,8,4,1,4
2049,affronteras,afR&t°Ra,0.2,11,8,4,1,2
2050,affronterez,afR&t°Re,0.14,11,8,4,1,1
2051,affronterons,afR&t°R&,0.22,12,8,4,1,2
2052,affronteront,afR&t°R&,0.2,12,8,4,1,2
2053,affrontes,afR&t,0.58,9,5,2,1,3
2054,affrontez,afR&te,0.51,9,6,3,1,8
2055,affrontiez,afR&tje,0.02,10,7,3,1,1
2056,affrontions,afR&tj&,0.16,11,7,3,1,1
2057,affrontons,afR&t&,0.6,10,6,3,1,1
2058,affronts,afR&,0.25,8,4,2,1,2
2059,affrontèrent,afR&tER,0.02,12,7,3,1,1
2060,affronté,afR&te,1.92,8,6,3,1,8
2061,affrontée,afR&te,0.11,9,6,3,1,8
2062,affrontées,afR&te,0.04,10,6,3,2,8
2063,affrontés,afR&te,0.23,9,6,3,2,8
2064,affrète,afREt,0.04,7,5,2,1,1
2065,affrètement,afREt°m@,0.03,11,8,4,1,1
2066,affréter,afRete,0.28,8,6,3,1,3
2067,affréteur,afRet9R,0.02,9,7,3,1,1
2068,affrétez,afRete,0.18,8,6,3,1,3
2069,affrété,afRete,0.18,7,6,3,1,3
2070,affublant,afybl@,0.01,9,6,3,1,1
2071,affuble,afybl,0.03,7,5,2,1,2
2072,affublent,afybl,0.02,9,5,2,1,2
2073,affubler,afyble,0.14,8,6,3,1,8
2074,affublé,afyble,0.24000000000000002,7,6,6,4,16
2075,affublée,afyble,0.03,8,6,3,2,8
2076,affublés,afyble,0.02,8,6,3,2,8
2077,afférent,afeR@,0.04,8,5,3,1,2
2078,afférente,afeR@t,0.01,9,6,3,1,2
2079,afférentes,afeR@t,0.01,10,6,3,1,2
2080,affût,afy,1.36,5,3,2,1,2
2081,affûtage,afytaZ,0.04,8,6,3,1,1
2082,affûte,afyt,0.11,6,4,2,1,1
2083,affûter,afyte,0.2,7,5,3,1,6
2084,affûterai,afyt°RE,0.01,9,7,4,1,1
2085,affûteur,afyt9R,0.01,8,6,3,1,1
2086,affûtez,afyte,0.01,7,5,3,1,6
2087,affûts,afy,0.06,6,3,2,1,2
2088,affûté,afyte,0.23,6,5,3,1,6
2089,affûtée,afyte,0.12,7,5,3,1,6
2090,affûtées,afyte,0.02,8,5,3,1,6
2091,affûtés,afyte,0.06,7,5,3,1,6
2092,afghan,afg@,0.91,6,4,4,4,8
2093,afghane,afgan,0.6799999999999999,7,5,4,4,8
2094,afghanes,afgan,0.30000000000000004,8,5,4,4,8
2095,afghans,afg@,0.73,7,4,4,4,8
2096,aficionado,afisjonado,0.04,10,10,5,1,2
2097,aficionados,afisjonado,0.17,11,10,5,1,2
2098,afin,af5,0.76,4,3,2,1,2
2099,africain,afRik5,2.9,8,6,6,4,8
2100,africaine,afRikEn,1.51,9,7,6,4,8
2101,africaines,afRikEn,0.65,10,7,6,4,8
2102,africains,afRik5,2.7,9,6,6,4,8
2103,africanisme,afRikanism,0.1,11,10,4,1,1
2104,afrikaans,afRik@s,0.060000000000000005,9,7,6,4,4
2105,afrikaner,afRikan9R,0.05,9,9,4,1,1
2106,afrikaners,afRikanER,0.09,10,9,4,1,1
2107,afro,afRo,1.21,4,4,2,1,1
2108,aga,aga,0.65,3,3,2,1,3
2109,agace,agas,2.3299999999999996,5,4,4,4,10
2110,agacement,agas°m@,0.21,9,7,4,1,2
2111,agacent,agas,0.44,7,4,2,1,5
2112,agacer,agase,1.19,6,5,3,1,6
2113,agacera,agas°Ra,0.01,7,7,4,1,2
2114,agacerait,agas°RE,0.01,9,7,4,1,1
2115,agaceras,agas°Ra,0.01,8,7,4,1,2
2116,agaceries,agas°Ri,0.01,9,7,4,1,2
2117,agaces,agas,0.46,6,4,2,1,5
2118,agacez,agase,0.35,6,5,3,1,6
2119,agacé,agase,0.74,5,5,3,1,6
2120,agacée,agase,0.28,6,5,3,1,6
2121,agacés,agase,0.13,6,5,3,1,6
2122,agames,agam,0.01,6,4,2,1,1
2123,agapanthe,agap@t,0.01,9,6,3,1,2
2124,agapes,agap,0.04,6,4,2,1,2
2125,agate,agat,0.01,5,4,2,1,3
2126,agaves,agav,0.01,6,4,2,1,2
2127,agaçaient,agasE,0.01,9,5,3,1,3
2128,agaçait,agasE,0.35,7,5,3,1,3
2129,agaçant,agas@,1.52,7,5,6,4,6
2130,agaçante,agas@t,0.4,8,6,3,1,2
2131,agaçantes,agas@t,0.07,9,6,3,1,2
2132,agaçants,agas@,0.07,8,5,3,1,3
2133,age,aZ,3.25,3,2,1,1,4
2134,agence,aZ@s,20.63,6,4,4,4,6
2135,agencement,aZ@s°m@,0.19,10,7,4,1,2
2136,agencer,aZ@se,0.02,7,5,3,1,5
2137,agences,aZ@s,2.77,7,4,2,1,3
2138,agencé,aZ@se,0.16,6,5,3,1,5
2139,agencées,aZ@se,0.01,8,5,3,1,5
2140,agencés,aZ@se,0.01,7,5,3,1,5
2141,agenda,aZ5da,5.69,6,5,3,1,2
2142,agendas,aZ5da,0.16,7,5,3,1,2
2143,agenouilla,aZ°nuja,0.03,10,7,4,1,2
2144,agenouillai,aZ°nujE,0.11,11,7,4,1,4
2145,agenouillaient,aZ°nujE,0.01,14,7,4,1,4
2146,agenouillait,aZ°nujE,0.06,12,7,4,1,4
2147,agenouillant,aZ°nuj@,0.01,12,7,4,1,1
2148,agenouille,aZ°nuj,1.52,10,6,3,1,3
2149,agenouillement,aZnuj°m@,0.27,14,8,4,1,1
2150,agenouillent,aZ°nuj,0.14,12,6,3,1,3
2151,agenouiller,aZ°nuje,1.64,11,7,4,1,10
2152,agenouillera,aZ°nuj°Ra,0.06,12,9,5,1,1
2153,agenouilleront,aZ°nuj°R&,0.01,14,9,5,1,1
2154,agenouilles,aZ°nuj,0.04,11,6,3,1,3
2155,agenouillez,aZ°nuje,0.33,11,7,4,1,10
2156,agenouillons,aZ°nuj&,0.12,12,7,4,1,1
2157,agenouillèrent,aZ°nujER,0.01,14,8,4,1,1
2158,agenouillé,aZ°nuje,1.17,10,7,8,4,20
2159,agenouillée,aZ°nuje,0.06999999999999999,11,7,8,4,20
2160,agenouillés,aZ°nuje,0.03,11,7,8,4,20
2161,agent,aZ@,92.42,5,3,2,1,2
2162,agente,aZ@t,0.48,6,4,2,1,1
2163,agents,aZ@,25.0,6,3,2,1,2
2164,agençaient,aZ@sE,0.01,10,5,3,1,2
2165,agençait,aZ@sE,0.01,8,5,3,1,2
2166,ages,aZ,0.13,4,2,1,1,4
2167,aggiornamento,aZjORnamEnto,0.04,13,12,5,1,1
2168,agglomération,aglomeRasj&,0.1,13,11,5,1,2
2169,agglomérations,aglomeRasj&,0.02,14,11,5,1,2
2170,aggloméré,aglomeRe,0.06,9,8,4,3,9
2171,agglomérées,aglomeRe,0.01,11,8,4,1,9
2172,agglutination,aglytinasj&,0.01,13,11,5,1,1
2173,agglutinent,aglytin,0.04,11,7,3,1,2
2174,agglutiner,aglytine,0.02,10,8,4,1,6
2175,agglutinez,aglytine,0.01,10,8,4,1,6
2176,agglutiné,aglytine,0.01,9,8,4,1,6
2177,agglutinées,aglytine,0.01,11,8,4,1,6
2178,agglutinés,aglytine,0.15,10,8,4,1,6
2179,aggrava,agRava,0.02,7,6,3,1,1
2180,aggravait,agRavE,0.06,9,6,3,1,3
2181,aggravant,agRav@,0.02,9,6,3,1,1
2182,aggravante,agRav@t,0.02,10,7,3,1,2
2183,aggravantes,agRav@t,0.24,11,7,3,1,2
2184,aggravation,agRavasj&,0.45,11,9,4,1,1
2185,aggrave,agRav,2.1399999999999997,7,5,4,4,6
2186,aggravent,agRav,0.17,9,5,2,1,3
2187,aggraver,agRave,2.32,8,6,3,1,7
2188,aggravera,agRav°Ra,0.04,9,8,4,1,1
2189,aggraverait,agRav°RE,0.07,11,8,4,1,1
2190,aggravez,agRave,0.78,8,6,3,1,7
2191,aggravons,agRav&,0.05,9,6,3,1,1
2192,aggravé,agRave,1.36,7,6,3,1,7
2193,aggravée,agRave,0.4,8,6,6,4,14
2194,aggravées,agRave,0.04,9,6,3,1,7
2195,aggravés,agRave,0.16,8,6,3,1,7
2196,agi,aZi,13.69,3,3,2,1,5
2197,agie,aZi,0.14,4,3,2,1,5
2198,agile,aZil,1.69,5,4,2,1,2
2199,agiles,aZil,0.47,6,4,2,1,2
2200,agilité,aZilite,1.0,7,7,4,1,2
2201,agios,aZjo,0.17,5,4,2,1,1
2202,agioteur,aZjot9R,0.01,8,7,3,1,1
2203,agir,aZiR,37.48,4,4,2,1,2
2204,agira,aZiRa,1.25,5,5,3,1,2
2205,agirai,aZiRE,0.79,6,5,3,1,4
2206,agiraient,aZiRE,0.03,9,5,3,1,4
2207,agirais,aZiRE,0.29,7,5,3,1,4
2208,agirait,aZiRE,2.08,7,5,3,1,4
2209,agiras,aZiRa,0.1,6,5,3,1,2
2210,agirez,aZiRe,0.14,6,5,3,1,1
2211,agiriez,aZiRje,0.09,7,6,3,1,1
2212,agirons,aZiR&,0.36,7,5,3,1,2
2213,agiront,aZiR&,0.09,7,5,3,1,2
2214,agis,aZi,6.61,4,3,2,1,5
2215,agissaient,aZisE,0.32,10,5,3,1,3
2216,agissais,aZisE,0.49,8,5,3,1,3
2217,agissait,aZisE,12.3,8,5,3,1,3
2218,agissant,aZis@,1.31,8,5,6,4,4
2219,agissante,aZis@t,0.11,9,6,3,1,2
2220,agisse,aZis,2.8,6,4,2,1,3
2221,agissement,aZis°m@,0.16,10,7,4,1,2
2222,agissements,aZis°m@,1.18,11,7,4,1,2
2223,agissent,aZis,3.61,8,4,2,1,3
2224,agisses,aZis,0.27,7,4,2,1,3
2225,agissez,aZise,4.2,7,5,3,1,1
2226,agissiez,aZisje,0.23,8,6,3,1,1
2227,agissions,aZisj&,0.12,9,6,3,1,1
2228,agissons,aZis&,2.14,8,5,3,1,1
2229,agit,aZi,105.02,4,3,2,1,5
2230,agita,aZita,0.06,5,5,3,1,2
2231,agitaient,aZitE,0.08,9,5,3,1,4
2232,agitais,aZitE,0.2,7,5,3,1,4
2233,agitait,aZitE,0.47,7,5,3,1,4
2234,agitant,aZit@,0.83,7,5,6,4,4
2235,agitateur,aZitat9R,0.86,9,8,4,1,2
2236,agitateurs,aZitat9R,0.85,10,8,4,1,2
2237,agitation,aZitasj&,4.46,9,8,4,1,2
2238,agitations,aZitasj&,0.27,10,8,4,1,2
2239,agitato,aZitato,0.17,7,7,4,1,1
2240,agitatrice,aZitatRis,0.01,10,9,4,1,1
2241,agite,aZit,3.51,5,4,2,1,3
2242,agitent,aZit,1.53,7,4,2,1,3
2243,agiter,aZite,2.72,6,5,3,1,14
2244,agitera,aZit°Ra,0.03,7,7,4,1,1
2245,agiterai,aZit°RE,0.02,8,7,4,1,2
2246,agiterait,aZit°RE,0.01,9,7,4,1,2
2247,agiteront,aZit°R&,0.06,9,7,4,1,1
2248,agites,aZit,0.84,6,4,2,1,3
2249,agitez,aZite,0.76,6,5,3,1,14
2250,agitiez,aZitje,0.04,7,6,3,1,1
2251,agitons,aZit&,0.01,7,5,3,1,1
2252,agitèrent,aZitER,0.01,9,6,3,1,1
2253,agité,aZite,4.82,5,5,9,9,42
2254,agitée,aZite,3.02,6,5,9,9,42
2255,agitées,aZite,0.38,7,5,6,6,28
2256,agités,aZite,1.3399999999999999,6,5,9,9,42
2257,agnat,aNa,0.03,5,3,2,1,1
2258,agneau,aNo,13.01,6,3,2,1,2
2259,agneaux,aNo,3.12,7,3,2,1,2
2260,agnelet,aN2lE,0.11,7,5,3,1,1
2261,agnelle,aNEl,0.14,7,4,2,1,2
2262,agnosie,agnozi,0.02,7,6,3,1,1
2263,agnostique,agnostik,0.1,10,8,6,4,8
2264,agnostiques,agnostik,0.01,11,8,3,2,4
2265,agonie,agoni,4.46,6,5,6,4,8
2266,agonies,agoni,0.25,7,5,3,1,4
2267,agonique,agonik,0.01,8,6,3,2,3
2268,agonir,agoniR,0.01,6,6,3,1,2
2269,agonisais,agonizE,0.03,9,7,4,1,4
2270,agonisait,agonizE,0.23,9,7,4,1,4
2271,agonisant,agoniz@,0.5599999999999999,9,7,12,9,15
2272,agonisante,agoniz@t,0.07,10,8,4,2,4
2273,agonisantes,agoniz@t,0.02,11,8,8,4,8
2274,agonisants,agoniz@,0.19,10,7,8,4,10
2275,agonise,agoniz,0.45,7,6,3,1,2
2276,agonisent,agoniz,0.14,9,6,3,1,2
2277,agoniser,agonize,0.1,8,7,4,1,3
2278,agonisez,agonize,0.02,8,7,4,1,3
2279,agonisiez,agonizje,0.02,9,8,4,1,1
2280,agonisé,agonize,0.26,7,7,4,1,3
2281,agora,agoRa,0.03,5,5,3,1,1
2282,agoraphobe,agoRafOb,0.08,10,8,8,4,6
2283,agoraphobie,agoRafobi,0.23,11,9,5,1,1
2284,agouti,aguti,0.01,6,5,3,1,2
2285,agrafage,agRafaZ,0.03,8,7,3,1,1
2286,agrafe,agRaf,0.5,6,5,4,4,10
2287,agrafent,agRaf,0.01,8,5,2,1,5
2288,agrafer,agRafe,0.85,7,6,3,1,6
2289,agraferai,agRaf°RE,0.01,9,8,4,1,1
2290,agrafes,agRaf,0.53,7,5,4,4,10
2291,agrafeur,agRaf9R,0.03,8,7,3,1,1
2292,agrafeuse,agRaf2z,0.73,9,7,3,1,2
2293,agrafeuses,agRaf2z,0.06,10,7,3,1,2
2294,agrafez,agRafe,0.06,7,6,3,1,6
2295,agrafons,agRaf&,0.02,8,6,3,1,1
2296,agrafé,agRafe,0.15,6,6,3,1,6
2297,agrafée,agRafe,0.04,7,6,3,1,6
2298,agrafés,agRafe,0.03,7,6,3,1,6
2299,agraire,agRER,0.31,7,5,2,1,2
2300,agraires,agRER,0.04,8,5,2,1,2
2301,agrandi,agR@di,0.53,7,6,3,1,6
2302,agrandie,agR@di,0.45,8,6,3,1,6
2303,agrandir,agR@diR,3.89,8,7,3,1,2
2304,agrandira,agR@diRa,0.14,9,8,4,1,1
2305,agrandirai,agR@diRE,0.01,10,8,4,1,2
2306,agrandirait,agR@diRE,0.28,11,8,4,1,2
2307,agrandiront,agR@diR&,0.01,11,8,4,1,1
2308,agrandis,agR@di,0.41,8,6,3,1,6
2309,agrandissait,agR@disE,0.04,12,8,4,1,2
2310,agrandissant,agR@dis@,0.16,12,8,4,1,1
2311,agrandissement,agR@dis°m@,0.68,14,10,5,1,2
2312,agrandissements,agR@dis°m@,0.21,15,10,5,1,2
2313,agrandissent,agR@dis,0.03,12,7,3,1,1
2314,agrandisseur,agR@dis9R,0.13,12,9,4,1,2
2315,agrandissez,agR@dise,0.44,11,8,4,1,1
2316,agrandissons,agR@dis&,0.04,12,8,4,1,1
2317,agrandit,agR@di,0.86,8,6,3,1,6
2318,agranulocytose,agRanylositoz,0.01,14,13,6,1,1
2319,agressa,agREsa,0.01,7,6,3,1,1
2320,agressaient,agREsE,0.02,11,6,3,1,3
2321,agressais,agREsE,0.02,9,6,3,1,3
2322,agressait,agREsE,0.08,9,6,3,1,3
2323,agressant,agREs@,0.05,9,6,3,1,1
2324,agresse,agREs,1.46,7,5,2,1,2
2325,agressent,agREs,0.07,9,5,2,1,2
2326,agresser,agRese,2.42,8,6,3,1,5
2327,agresseraient,agREs°RE,0.01,13,8,4,1,2
2328,agresserait,agREs°RE,0.01,11,8,4,1,2
2329,agresseur,agREs9R,5.09,9,7,6,4,4
2330,agresseurs,agRes9R,1.9200000000000002,10,7,6,4,4
2331,agressez,agREse,0.17,8,6,3,1,1
2332,agressif,agREsif,5.76,8,7,3,1,1
2333,agressifs,agResif,1.2,9,7,3,1,1
2334,agression,agREsj&,10.92,9,7,3,1,1
2335,agressions,agResj&,2.0,10,7,6,4,4
2336,agressive,agREsiv,2.48,9,7,3,1,1
2337,agressivement,agResiv°m@,0.11,13,10,5,1,1
2338,agressives,agResiv,0.39,10,7,3,1,1
2339,agressivité,agResivite,2.54,11,10,5,1,2
2340,agressé,agRese,5.33,7,6,3,1,5
2341,agressée,agRese,2.56,8,6,3,1,5
2342,agressées,agRese,0.25,9,6,3,1,5
2343,agressés,agRese,0.92,8,6,3,1,5
2344,agreste,agREst,0.1,7,6,2,1,2
2345,agricole,agRikOl,2.03,8,7,3,1,2
2346,agricoles,agRikOl,1.28,9,7,3,1,2
2347,agriculteur,agRikylt9R,0.42,11,10,4,1,2
2348,agriculteurs,agRikylt9R,0.63,12,10,4,1,2
2349,agricultrice,agRikyltRis,0.01,12,11,4,1,2
2350,agriculture,agRikyltyR,3.39,11,10,4,1,1
2351,agrippa,agRipa,0.12,7,6,3,1,1
2352,agrippais,agRipE,0.01,9,6,3,1,4
2353,agrippait,agRipE,0.33,9,6,3,1,4
2354,agrippant,agRip@,0.08,9,6,3,2,3
2355,agrippe,agRip,0.72,7,5,2,1,3
2356,agrippent,agRip,0.09,9,5,2,1,3
2357,agripper,agRipe,0.44,8,6,3,1,6
2358,agrippes,agRip,0.09,8,5,2,1,3
2359,agrippez,agRipe,0.11,8,6,3,1,6
2360,agrippé,agRipe,0.56,7,6,3,1,6
2361,agrippée,agRipe,0.23,8,6,3,1,6
2362,agrippées,agRipe,0.03,9,6,3,1,6
2363,agrippés,agRipe,0.01,8,6,3,1,6
2364,agroalimentaire,agRoalim@tER,0.05,15,12,12,4,6
2365,agronome,agRonom,0.4,8,7,3,1,2
2366,agronomie,agRonomi,0.07,9,8,4,1,1
2367,agronomique,agRonomik,0.03,11,9,4,1,1
2368,agrume,agRym,0.01,6,5,2,1,2
2369,agrumes,agRym,0.4,7,5,2,1,2
2370,agrès,agRE,0.24,5,4,2,1,1
2371,agréa,agRea,0.14,5,5,3,1,1
2372,agréable,agReabl,38.96,8,7,6,4,8
2373,agréablement,agReabl°m@,0.63,12,10,5,1,1
2374,agréables,agReabl,2.58,9,7,6,4,8
2375,agrée,agRe,0.07,5,4,2,1,3
2376,agréent,agRe,0.02,7,4,2,1,3
2377,agréer,agRee,0.45,6,5,3,1,10
2378,agréera,agReRa,0.01,7,6,3,1,1
2379,agréez,agRee,0.14,6,5,3,1,10
2380,agrég,agReg,0.14,5,5,2,1,1
2381,agrégat,agRega,0.02,7,6,3,1,2
2382,agrégation,agRegasj&,0.29,10,9,4,1,1
2383,agrégats,agRega,0.01,8,6,3,1,2
2384,agrégé,agReZe,0.8,6,6,9,9,33
2385,agrégée,agReZe,0.1,7,6,3,2,11
2386,agrégées,agReZe,0.01,8,6,3,2,11
2387,agrégés,agReZe,0.21000000000000002,7,6,6,6,22
2388,agrément,agRem@,1.5,8,6,3,1,2
2389,agrémenta,agRem@ta,0.01,9,8,4,1,1
2390,agrémentait,agRem@tE,0.01,11,8,4,1,2
2391,agrémente,agRem@t,0.03,9,7,3,1,2
2392,agrémenter,agRem@te,0.03,10,8,4,1,7
2393,agréments,agRem@,0.25,9,6,3,1,2
2394,agrémenté,agRem@te,0.26,9,8,8,4,14
2395,agrémentée,agRem@te,0.06,10,8,4,2,7
2396,agrémentés,agRem@te,0.1,10,8,4,1,7
2397,agréé,agRee,0.36,5,5,6,6,20
2398,agréée,agRee,0.06,6,5,6,4,20
2399,agréées,agRee,0.02,7,5,3,1,10
2400,aguardiente,agwaRdjEnte,0.03,11,11,4,1,1
2401,aguerri,agERi,0.7,7,5,6,4,18
2402,aguerrie,agERi,0.05,8,5,6,4,18
2403,aguerries,agERi,0.01,9,5,3,2,9
2404,aguerrir,ageRiR,0.07,8,6,3,1,1
2405,aguerrira,agERiRa,0.01,9,7,4,1,1
2406,aguerris,agERi,0.01,8,5,3,2,9
2407,aguerrit,agERi,0.01,8,5,3,1,9
2408,aguichage,agiSaZ,0.01,9,6,3,1,1
2409,aguichait,agiSE,0.03,9,5,3,1,1
2410,aguichant,agiS@,0.04,9,5,3,1,1
2411,aguichante,agiS@t,0.07,10,6,3,1,2
2412,aguichantes,agiS@t,0.03,11,6,3,1,2
2413,aguiche,agiS,0.05,7,4,4,4,6
2414,aguichent,agiS,0.03,9,4,2,1,3
2415,aguicher,agiSe,0.21,8,5,3,1,1
2416,aguicheur,agiS9R,0.06,9,6,3,1,2
2417,aguicheuse,agiS2z,0.04,10,6,3,2,3
2418,aguicheuses,agiS2z,0.17,11,6,3,1,3
2419,aguillera,agij°Ra,0.01,9,7,4,1,1
2420,agît,aZi,0.07,4,3,2,1,5
2421,ah,a,576.53,2,1,1,1,8
2422,ahane,aan,0.01,5,3,2,1,2
2423,ahi,ai,0.06,3,2,2,1,10
2424,ahou,au,0.01,4,2,2,1,1
2425,ahuri,ayRi,1.0,5,4,9,9,33
2426,ahurie,ayRi,0.04,6,4,3,2,11
2427,ahuris,ayRi,0.060000000000000005,6,4,9,9,33
2428,ahurissant,ayRis@,0.44999999999999996,10,6,8,4,6
2429,ahurissante,ayRis@t,0.21,11,7,4,1,2
2430,ahurissantes,ayRis@t,0.05,12,7,4,1,2
2431,ahurissants,ayRis@,0.03,11,6,4,1,3
2432,ai,E,7377.880000000001,2,1,2,4,30
2433,aicher,ESe,0.1,6,3,2,1,2
2434,aida,Eda,0.81,4,3,2,1,2
2435,aidai,EdE,0.03,5,3,2,1,4
2436,aidaient,EdE,1.04,8,3,2,1,4
2437,aidais,EdE,3.18,6,3,2,1,4
2438,aidait,EdE,3.47,6,3,2,1,4
2439,aidant,Ed@,1.7,6,3,2,1,1
2440,aide,Ed,291.1,4,2,2,4,10
2441,aident,Ed,6.75,6,2,1,1,5
2442,aider,ede,362.77,5,3,2,1,1
2443,aidera,Ed°Ra,19.59,6,5,3,1,2
2444,aiderai,Ed°RE,10.91,7,5,3,1,4
2445,aideraient,Ed°RE,0.41,10,5,3,1,4
2446,aiderais,Ed°RE,2.6,8,5,3,1,4
2447,aiderait,Ed°RE,7.82,8,5,3,1,4
2448,aideras,Ed°Ra,3.29,7,5,3,1,2
2449,aiderez,Ed°Re,2.18,7,5,3,1,1
2450,aideriez,Ed°Rje,0.96,8,6,3,1,1
2451,aiderions,Ed°Rj&,0.02,9,6,3,1,1
2452,aiderons,Ed°R&,1.47,8,5,3,1,2
2453,aideront,Ed°R&,3.19,8,5,3,1,2
2454,aides,Ed,23.4,5,2,2,4,10
2455,aidez,Ede,64.36,5,3,2,1,5
2456,aidiez,Edje,2.21,6,4,2,1,1
2457,aidions,Edj&,0.14,7,4,2,1,1
2458,aidons,Ed&,1.75,6,3,2,1,1
2459,aidèrent,EdER,0.03,8,4,2,1,2
2460,aidé,Ede,34.74,4,3,2,1,5
2461,aidée,Ede,8.64,5,3,2,1,5
2462,aidées,Ede,0.62,6,3,2,1,5
2463,aidés,Ede,5.13,5,3,2,1,5
2464,aie,E,90.37,3,1,2,4,30
2465,aient,E,20.86,5,1,2,4,30
2466,aies,E,39.71,4,1,2,4,30
2467,aigle,Egl,5.5,5,3,1,1,2
2468,aigles,Egl,1.4,6,3,1,1,2
2469,aiglon,Egl&,0.42,6,4,2,1,2
2470,aiglons,Egl&,0.05,7,4,2,1,2
2471,aigre,EgR,0.63,5,3,2,4,8
2472,aigrelets,EgR°lE,0.14,9,6,3,1,2
2473,aigrelette,EgR°lEt,0.01,10,7,3,1,2
2474,aigres,EgR,0.23,6,3,2,4,8
2475,aigrette,EgREt,0.02,8,5,2,2,4
2476,aigrettes,EgREt,0.84,9,5,4,4,8
2477,aigreur,EgR9R,0.21,7,5,2,1,2
2478,aigreurs,EgR9R,0.35,8,5,2,1,2
2479,aigri,egRi,1.4,5,4,6,9,33
2480,aigrie,egRi,0.4,6,4,6,9,33
2481,aigries,egRi,0.02,7,4,2,1,11
2482,aigrir,egRiR,0.01,6,5,2,1,2
2483,aigris,egRi,0.18000000000000002,6,4,4,6,22
2484,aigrit,egRi,0.1,6,4,2,1,11
2485,aigu,egy,1.94,4,3,4,4,12
2486,aigue,Eg,0.17,5,2,1,1,1
2487,aiguillage,egyijaZ,0.48,10,7,3,1,2
2488,aiguillages,egyijaZ,0.12,11,7,3,1,2
2489,aiguillat,egyija,0.02,9,6,3,1,2
2490,aiguille,egyij,10.540000000000001,8,5,4,4,8
2491,aiguiller,egyije,0.21,9,6,3,1,7
2492,aiguilles,egyij,4.42,9,5,4,4,8
2493,aiguillettes,egyijEt,0.07,12,7,3,1,1
2494,aiguilleur,egyij9R,0.29,10,7,3,1,2
2495,aiguilleurs,egyij9R,0.06,11,7,3,1,2
2496,aiguillon,egyij&,0.35,9,6,3,1,3
2497,aiguillonne,egyijOn,0.03,11,7,3,1,2
2498,aiguillonnent,egyijOn,0.1,13,7,3,1,2
2499,aiguillonner,egyijone,0.03,12,8,4,1,5
2500,aiguillonnés,egyijone,0.01,12,8,4,1,5
2501,aiguillons,egyij&,0.02,10,6,6,4,6
2502,aiguillé,egyije,0.22,8,6,3,1,7
2503,aiguillée,egyije,0.05,9,6,6,4,14
2504,aiguillés,egyije,0.03,9,6,3,1,7
2505,aiguisait,egizE,0.01,9,5,3,1,3
2506,aiguisant,egiz@,0.01,9,5,3,1,1
2507,aiguise,egiz,0.53,7,4,2,1,2
2508,aiguisent,egiz,0.23,9,4,2,1,2
2509,aiguiser,egize,0.84,8,5,3,1,9
2510,aiguisera,Egiz°Ra,0.01,9,7,4,1,1
2511,aiguiseur,egiz9R,0.04,9,6,3,1,1
2512,aiguisez,Egize,0.25,8,5,3,1,1
2513,aiguisoir,egizwaR,0.01,9,7,3,1,1
2514,aiguisons,Egiz&,0.03,9,5,3,1,1
2515,aiguisé,egize,1.19,7,5,6,4,18
2516,aiguisée,egize,0.44,8,5,6,4,18
2517,aiguisées,egize,0.13,9,5,6,4,18
2518,aiguisés,egize,0.41000000000000003,8,5,6,4,18
2519,aigus,egy,0.51,5,3,4,4,12
2520,aiguë,egy,2.75,5,3,2,1,6
2521,aiguës,egy,0.27,6,3,2,1,6
2522,ail,aj,9.14,3,2,1,1,5
2523,aile,El,15.0,4,2,1,1,9
2524,aileron,El°R&,0.42,7,5,3,1,2
2525,ailerons,El°R&,0.37,8,5,3,1,2
2526,ailes,El,18.45,5,2,1,1,9
2527,ailette,ElEt,0.01,7,4,2,1,2
2528,ailettes,ElEt,0.02,8,4,2,1,2
2529,ailier,elje,1.35,6,4,2,1,2
2530,ailiers,elje,0.05,7,4,2,1,2
2531,aillais,ajE,0.14,7,3,2,1,1
2532,aille,aj,89.81,5,2,1,1,5
2533,aillent,aj,5.93,7,2,1,1,5
2534,ailler,aje,0.01,6,3,2,1,4
2535,ailles,aj,14.98,6,2,1,1,5
